tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-2985,Hersonissos 2,Hard,32,C,20250310,18,KC56,2.0,,Aslan Karatsev,R,185.0,RUS,31.513,S0BT,,,Adria Soriano Barrera,R,191.0,COL,25.771,6-3 6-3,3,R16,73.0,1.0,5.0,58.0,33.0,25.0,11.0,9.0,2.0,4.0,3.0,4.0,58.0,37.0,21.0,6.0,9.0,3.0,8.0,207.0,267.0,340.0,150.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,19,C0NB,,,Federico Cina,R,185.0,ITA,17.947,SR81,3.0,,Khumoyun Sultanov,R,180.0,UZB,26.368,7-6(3) 6-0,3,R16,97.0,0.0,4.0,70.0,41.0,27.0,13.0,9.0,3.0,6.0,0.0,4.0,60.0,38.0,18.0,9.0,9.0,1.0,7.0,557.0,65.0,218.0,254.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,20,DB59,,,Dennis Novak,R,183.0,AUT,31.532,W857,4.0,,Tung Lin Wu,R,188.0,TPE,26.828,7-5 6-4,3,R16,97.0,2.0,2.0,74.0,54.0,39.0,9.0,11.0,2.0,3.0,0.0,1.0,64.0,49.0,32.0,7.0,11.0,1.0,4.0,366.0,138.0,237.0,234.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,21,KI48,,,Ergi Kirkin,R,180.0,TUR,26.116,G09C,5.0,,Marek Gengel,R,185.0,CZE,,7-6(1) 5-2 RET,3,R16,84.0,1.0,1.0,69.0,53.0,37.0,4.0,10.0,3.0,6.0,0.0,3.0,61.0,44.0,24.0,5.0,9.0,5.0,9.0,300.0,175.0,244.0,228.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,22,R0E0,6.0,,Chris Rodesch,R,198.0,LUX,23.644,S0HR,,,Kasidit Samrej,R,191.0,THA,24.134,6-1 2-1 RET,3,R16,42.0,2.0,1.0,26.0,16.0,12.0,8.0,5.0,0.0,0.0,0.0,6.0,37.0,19.0,11.0,5.0,5.0,6.0,9.0,264.0,203.0,418.0,113.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,23,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,31.617,FC49,,,Giovanni Fonio,R,183.0,ITA,,2-6 6-3 6-4,3,R16,118.0,3.0,1.0,86.0,59.0,39.0,14.0,14.0,9.0,13.0,3.0,1.0,86.0,60.0,34.0,18.0,13.0,7.0,11.0,376.0,132.0,393.0,126.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,24,N731,,,Christoph Negritu,R,193.0,GER,,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,20.487,7-5 6-4,3,R16,98.0,5.0,2.0,65.0,40.0,31.0,13.0,11.0,1.0,2.0,3.0,3.0,75.0,45.0,26.0,18.0,11.0,7.0,10.0,320.0,162.0,452.0,97.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,25,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,31.617,S0GR,1.0,,Timofey Skatov,R,173.0,KAZ,24.131,6-4 6-3,3,QF,99.0,2.0,3.0,56.0,35.0,23.0,14.0,10.0,2.0,4.0,3.0,2.0,59.0,35.0,23.0,9.0,9.0,3.0,7.0,376.0,132.0,182.0,316.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,26,KC56,2.0,,Aslan Karatsev,R,185.0,RUS,31.513,R0E0,6.0,,Chris Rodesch,R,198.0,LUX,23.644,6-2 7-5,3,QF,87.0,1.0,6.0,60.0,35.0,26.0,13.0,10.0,3.0,5.0,0.0,8.0,64.0,36.0,20.0,11.0,10.0,6.0,11.0,207.0,267.0,264.0,203.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,27,C0NB,,,Federico Cina,R,185.0,ITA,17.947,KI48,,,Ergi Kirkin,R,180.0,TUR,26.116,7-5 6-4,3,QF,110.0,1.0,3.0,64.0,39.0,27.0,15.0,11.0,3.0,5.0,4.0,5.0,83.0,42.0,31.0,15.0,11.0,8.0,12.0,557.0,65.0,300.0,175.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,28,N731,,,Christoph Negritu,R,193.0,GER,,DB59,,,Dennis Novak,R,183.0,AUT,31.532,6-3 6-7(3) 7-5,3,QF,147.0,4.0,1.0,90.0,49.0,38.0,20.0,17.0,2.0,5.0,2.0,1.0,118.0,77.0,45.0,20.0,16.0,10.0,15.0,320.0,162.0,366.0,138.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,29,C0NB,,,Federico Cina,R,185.0,ITA,17.947,KC56,2.0,,Aslan Karatsev,R,185.0,RUS,31.513,6-4 6-2,3,SF,90.0,1.0,5.0,62.0,28.0,20.0,17.0,9.0,5.0,7.0,2.0,5.0,63.0,36.0,22.0,9.0,9.0,2.0,7.0,557.0,65.0,207.0,267.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,30,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,31.617,N731,,,Christoph Negritu,R,193.0,GER,,6-3 7-5,3,SF,96.0,0.0,3.0,57.0,38.0,26.0,9.0,11.0,1.0,4.0,3.0,1.0,64.0,30.0,19.0,13.0,10.0,6.0,11.0,376.0,132.0,320.0,162.0
2025-2985,Hersonissos 2,Hard,32,C,20250310,31,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,31.617,C0NB,,,Federico Cina,R,185.0,ITA,17.947,6-4 6-2,3,F,98.0,0.0,3.0,85.0,63.0,40.0,10.0,9.0,6.0,7.0,1.0,1.0,54.0,37.0,21.0,8.0,9.0,3.0,7.0,376.0,132.0,557.0,65.0
2025-3406,Santiago,Clay,32,C,20250310,1,MJ08,1.0,,Thiago Monteiro,L,183.0,BRA,30.776,D0AR,,,Mateus Alves,R,193.0,BRA,24.126,7-5 6-7(1) 6-3,3,R32,178.0,8.0,6.0,99.0,58.0,50.0,23.0,17.0,2.0,2.0,6.0,3.0,94.0,52.0,42.0,24.0,16.0,2.0,4.0,105.0,562.0,280.0,187.0
2025-3406,Santiago,Clay,32,C,20250310,2,GE33,2.0,,Daniel Elahi Galan,R,191.0,COL,28.726,T0DM,,,Juan Bautista Torres,R,178.0,ARG,,6-4 6-4,3,R32,106.0,2.0,3.0,58.0,38.0,27.0,8.0,10.0,4.0,7.0,1.0,2.0,78.0,53.0,32.0,7.0,10.0,12.0,17.0,123.0,468.0,272.0,197.0
2025-3406,Santiago,Clay,32,C,20250310,3,BS86,3.0,,Tomas Barrios Vera,R,191.0,CHI,27.247,D0LJ,,,Diego Dedura,,,,,3-6 6-2 7-5,3,R32,129.0,3.0,4.0,94.0,47.0,33.0,23.0,14.0,5.0,9.0,0.0,2.0,77.0,60.0,36.0,8.0,15.0,2.0,8.0,153.0,382.0,556.0,65.0
2025-3406,Santiago,Clay,32,C,20250310,4,N0AM,,,Emilio Nava,R,185.0,USA,23.269,FA43,4.0,,Juan Pablo Ficovich,R,188.0,ARG,28.123,6-0 6-4,3,R32,77.0,5.0,2.0,47.0,28.0,21.0,13.0,8.0,0.0,0.0,1.0,2.0,60.0,35.0,19.0,13.0,8.0,2.0,6.0,238.0,232.0,169.0,337.0
2025-3406,Santiago,Clay,32,C,20250310,5,F0F4,,,Kilian Feldbausch,R,191.0,SUI,,V0DP,5.0,,Adolfo Daniel Vallejo,R,183.0,PAR,20.865,6-2 6-2,3,R32,80.0,0.0,2.0,49.0,28.0,20.0,13.0,8.0,3.0,4.0,0.0,5.0,54.0,29.0,16.0,10.0,8.0,1.0,6.0,593.0,57.0,195.0,300.0
2025-3406,Santiago,Clay,32,C,20250310,6,P0DF,,,Matheus Pucinelli De Almeida,R,183.0,BRA,2.394,V836,6.0,,Juan Pablo Varillas,R,185.0,PER,29.426,6-3 3-6 6-2,3,R32,134.0,1.0,4.0,75.0,47.0,30.0,12.0,13.0,5.0,10.0,1.0,2.0,80.0,40.0,21.0,18.0,13.0,10.0,17.0,358.0,142.0,198.0,294.0
2025-3406,Santiago,Clay,32,C,20250310,7,DC48,7.0,,Murkel Dellien,R,193.0,BOL,2.748,SM88,,,Karue Sell,R,183.0,BRA,31.321,6-2 6-4,3,R32,92.0,0.0,2.0,54.0,32.0,21.0,13.0,9.0,1.0,3.0,6.0,4.0,71.0,40.0,25.0,10.0,9.0,6.0,11.0,199.0,294.0,274.0,195.0
2025-3406,Santiago,Clay,32,C,20250310,8,CC66,8.0,,Andrea Collarini,L,183.0,ARG,33.106,G0DH,,,Alvaro Guillen Meza,R,175.0,ECU,22.185,4-6 6-4 6-4,3,R32,155.0,2.0,6.0,86.0,59.0,31.0,15.0,15.0,3.0,9.0,1.0,5.0,90.0,57.0,33.0,17.0,15.0,5.0,12.0,202.0,284.0,251.0,218.0
2025-3406,Santiago,Clay,32,C,20250310,9,B0GR,,,Gonzalo Bueno,R,173.0,PER,20.934,PG20,,,Dmitry Popko,R,191.0,KAZ,28.375,6-3 6-4,3,R32,95.0,2.0,2.0,57.0,36.0,26.0,13.0,9.0,0.0,0.0,1.0,5.0,65.0,29.0,19.0,18.0,10.0,3.0,6.0,270.0,198.0,220.0,251.0
2025-3406,Santiago,Clay,32,C,20250310,10,B0ID,,,Ignacio Buse,R,183.0,PER,20.958,M0EA,,,Pol Martin Tiffon,R,183.0,ESP,,6-3 2-6 6-2,3,R32,121.0,1.0,3.0,80.0,51.0,33.0,15.0,13.0,3.0,6.0,2.0,3.0,73.0,43.0,28.0,15.0,12.0,3.0,7.0,227.0,245.0,252.0,217.0
2025-3406,Santiago,Clay,32,C,20250310,11,M0OH,,,Lautaro Midon,R,180.0,ARG,,B0FI,,,Pedro Boscardin Dias,R,180.0,BRA,,6-2 7-5,3,R32,102.0,1.0,2.0,56.0,27.0,19.0,14.0,10.0,2.0,5.0,0.0,0.0,59.0,34.0,14.0,12.0,10.0,2.0,8.0,354.0,143.0,473.0,87.0
2025-3406,Santiago,Clay,32,C,20250310,12,M0B2,,,Yuki Mochizuki,R,173.0,JPN,,V0F6,,,Nicolas Villalon,R,180.0,CHI,,6-4 3-6 6-3,3,R32,145.0,1.0,3.0,83.0,57.0,27.0,15.0,14.0,2.0,9.0,0.0,5.0,91.0,53.0,29.0,14.0,14.0,3.0,11.0,671.0,43.0,1062.0,12.0
2025-3406,Santiago,Clay,32,C,20250310,13,O660,,,Genaro Alberto Olivieri,R,175.0,ARG,26.598,J0AW,,,Guido Ivan Justo,R,178.0,ARG,,6-2 6-7(3) 6-5 RET,3,R32,191.0,0.0,1.0,97.0,77.0,48.0,16.0,16.0,3.0,6.0,0.0,5.0,98.0,70.0,41.0,15.0,15.0,4.0,9.0,325.0,158.0,413.0,115.0
2025-3406,Santiago,Clay,32,C,20250310,14,O376,,,Renzo Olivo,R,178.0,ARG,32.986,S0IV,,,Paulo Andre Saraiva Dos Santos,R,180.0,BRA,,6-3 3-6 7-6(5),3,R32,185.0,1.0,4.0,109.0,72.0,46.0,21.0,15.0,6.0,9.0,6.0,6.0,102.0,56.0,39.0,23.0,15.0,6.0,9.0,348.0,145.0,735.0,34.0
2025-3406,Santiago,Clay,32,C,20250310,15,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,,S0EK,,,Matias Soto,R,170.0,CHI,,6-4 6-3,3,R32,85.0,8.0,3.0,62.0,42.0,31.0,8.0,9.0,3.0,4.0,1.0,3.0,59.0,27.0,13.0,19.0,10.0,1.0,5.0,426.0,110.0,247.0,223.0
2025-3406,Santiago,Clay,32,C,20250310,16,SL94,,,Pedro Sakamoto,R,178.0,BRA,31.696,T0H5,,,Benjamin Torrealba,L,180.0,CHI,,6-0 6-2,3,R32,63.0,0.0,1.0,42.0,24.0,17.0,13.0,7.0,0.0,0.0,0.0,7.0,46.0,19.0,7.0,11.0,7.0,6.0,11.0,338.0,151.0,1249.0,7.0
2025-3406,Santiago,Clay,32,C,20250310,17,MJ08,1.0,,Thiago Monteiro,L,183.0,BRA,30.776,M0OH,,,Lautaro Midon,R,180.0,ARG,,7-5 7-5,3,R16,122.0,2.0,2.0,63.0,37.0,30.0,13.0,12.0,0.0,2.0,3.0,3.0,83.0,50.0,34.0,12.0,12.0,8.0,12.0,105.0,562.0,354.0,143.0
2025-3406,Santiago,Clay,32,C,20250310,18,GE33,2.0,,Daniel Elahi Galan,R,191.0,COL,28.726,SL94,,,Pedro Sakamoto,R,178.0,BRA,31.696,6-3 6-4,3,R16,86.0,2.0,2.0,49.0,32.0,23.0,9.0,9.0,4.0,7.0,3.0,3.0,66.0,36.0,23.0,9.0,10.0,6.0,12.0,123.0,468.0,338.0,151.0
2025-3406,Santiago,Clay,32,C,20250310,19,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,,BS86,3.0,,Tomas Barrios Vera,R,191.0,CHI,27.247,6-3 6-1,3,R16,77.0,3.0,1.0,56.0,34.0,24.0,14.0,8.0,5.0,5.0,1.0,3.0,46.0,29.0,16.0,9.0,8.0,2.0,6.0,426.0,110.0,153.0,382.0
2025-3406,Santiago,Clay,32,C,20250310,20,O660,,,Genaro Alberto Olivieri,R,175.0,ARG,26.598,DC48,7.0,,Murkel Dellien,R,193.0,BOL,2.748,6-3 2-6 7-5,3,R16,159.0,0.0,1.0,85.0,62.0,36.0,11.0,14.0,6.0,11.0,1.0,1.0,96.0,73.0,47.0,7.0,15.0,6.0,12.0,325.0,158.0,199.0,294.0
2025-3406,Santiago,Clay,32,C,20250310,21,CC66,8.0,,Andrea Collarini,L,183.0,ARG,33.106,M0B2,,,Yuki Mochizuki,R,173.0,JPN,,6-2 6-1,3,R16,64.0,1.0,0.0,36.0,26.0,21.0,4.0,7.0,1.0,2.0,0.0,2.0,48.0,30.0,12.0,5.0,8.0,1.0,7.0,202.0,284.0,671.0,43.0
2025-3406,Santiago,Clay,32,C,20250310,22,B0ID,,,Ignacio Buse,R,183.0,PER,20.958,F0F4,,,Kilian Feldbausch,R,191.0,SUI,,6-3 7-6(2),3,R16,108.0,1.0,1.0,87.0,62.0,43.0,11.0,11.0,11.0,13.0,0.0,5.0,65.0,45.0,28.0,6.0,10.0,4.0,7.0,227.0,245.0,593.0,57.0
2025-3406,Santiago,Clay,32,C,20250310,23,N0AM,,,Emilio Nava,R,185.0,USA,23.269,B0GR,,,Gonzalo Bueno,R,173.0,PER,20.934,1-6 6-1 6-3,3,R16,105.0,10.0,4.0,69.0,40.0,30.0,16.0,11.0,4.0,6.0,0.0,4.0,78.0,46.0,32.0,12.0,12.0,2.0,6.0,238.0,232.0,270.0,198.0
2025-3406,Santiago,Clay,32,C,20250310,24,P0DF,,,Matheus Pucinelli De Almeida,R,183.0,BRA,2.394,O376,,,Renzo Olivo,R,178.0,ARG,32.986,6-7(2) 6-2 6-1,3,R16,148.0,1.0,3.0,81.0,45.0,29.0,23.0,13.0,3.0,5.0,2.0,1.0,80.0,50.0,28.0,15.0,14.0,5.0,12.0,358.0,142.0,348.0,145.0
2025-3406,Santiago,Clay,32,C,20250310,25,MJ08,1.0,,Thiago Monteiro,L,183.0,BRA,30.776,O660,,,Genaro Alberto Olivieri,R,175.0,ARG,26.598,3-6 6-3 6-3,3,QF,151.0,5.0,5.0,74.0,44.0,34.0,15.0,13.0,2.0,4.0,0.0,2.0,93.0,73.0,44.0,10.0,14.0,6.0,10.0,105.0,562.0,325.0,158.0
2025-3406,Santiago,Clay,32,C,20250310,26,GE33,2.0,,Daniel Elahi Galan,R,191.0,COL,28.726,P0DF,,,Matheus Pucinelli De Almeida,R,183.0,BRA,2.394,7-6(4) 7-6(4),3,QF,177.0,3.0,6.0,96.0,64.0,42.0,15.0,12.0,6.0,9.0,3.0,7.0,127.0,73.0,43.0,27.0,12.0,15.0,18.0,123.0,468.0,358.0,142.0
2025-3406,Santiago,Clay,32,C,20250310,27,N0AM,,,Emilio Nava,R,185.0,USA,23.269,CC66,8.0,,Andrea Collarini,L,183.0,ARG,33.106,5-7 6-3 6-3,3,QF,165.0,7.0,6.0,89.0,54.0,45.0,12.0,15.0,5.0,8.0,2.0,4.0,109.0,70.0,45.0,17.0,15.0,7.0,12.0,238.0,232.0,202.0,284.0
2025-3406,Santiago,Clay,32,C,20250310,28,B0ID,,,Ignacio Buse,R,183.0,PER,20.958,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,,6-2 6-2,3,QF,72.0,3.0,0.0,43.0,31.0,24.0,6.0,8.0,1.0,2.0,2.0,5.0,49.0,30.0,20.0,3.0,8.0,7.0,12.0,227.0,245.0,426.0,110.0
2025-3406,Santiago,Clay,32,C,20250310,29,MJ08,1.0,,Thiago Monteiro,L,183.0,BRA,30.776,B0ID,,,Ignacio Buse,R,183.0,PER,20.958,7-5 7-6(4),3,SF,133.0,2.0,4.0,71.0,43.0,29.0,15.0,12.0,0.0,3.0,0.0,2.0,84.0,58.0,36.0,11.0,12.0,5.0,9.0,105.0,562.0,227.0,245.0
2025-3406,Santiago,Clay,32,C,20250310,30,GE33,2.0,,Daniel Elahi Galan,R,191.0,COL,28.726,N0AM,,,Emilio Nava,R,185.0,USA,23.269,7-6(8) 6-2,3,SF,108.0,1.0,1.0,71.0,47.0,34.0,14.0,10.0,3.0,4.0,6.0,5.0,70.0,41.0,29.0,14.0,10.0,3.0,6.0,123.0,468.0,238.0,232.0
2025-3406,Santiago,Clay,32,C,20250310,31,GE33,2.0,,Daniel Elahi Galan,R,191.0,COL,28.726,MJ08,1.0,,Thiago Monteiro,L,183.0,BRA,30.776,7-5 6-3,3,F,105.0,14.0,3.0,70.0,52.0,39.0,8.0,11.0,4.0,5.0,0.0,2.0,59.0,33.0,24.0,12.0,10.0,5.0,8.0,123.0,468.0,105.0,562.0
2025-398,Cherbourg,Hard,32,C,20250310,1,H996,1.0,,Pierre Hugues Herbert,R,188.0,FRA,33.979,C0BH,,,Clement Chidekh,R,180.0,FRA,2.374,2-6 6-3 6-3,3,R32,121.0,8.0,6.0,93.0,55.0,42.0,16.0,13.0,10.0,12.0,2.0,1.0,79.0,45.0,33.0,18.0,13.0,4.0,7.0,180.0,320.0,240.0,231.0
2025-398,Cherbourg,Hard,32,C,20250310,2,V0BC,,,Cyril Vandermeersch,R,180.0,FRA,,K0E6,2.0,,Alibek Kachmazov,R,185.0,RUS,22.563,7-5 6-3,3,R32,83.0,2.0,4.0,59.0,33.0,24.0,14.0,11.0,2.0,5.0,2.0,5.0,74.0,48.0,28.0,9.0,10.0,4.0,9.0,863.0,22.0,186.0,308.0
2025-398,Cherbourg,Hard,32,C,20250310,3,S0AQ,4.0,,Yuta Shimizu,L,163.0,JPN,25.752,Y171,,,Denis Yevseyev,R,188.0,KAZ,318.0,6-2 3-6 6-3,3,R32,115.0,2.0,5.0,106.0,72.0,47.0,16.0,13.0,7.0,9.0,4.0,4.0,99.0,55.0,38.0,17.0,13.0,6.0,10.0,197.0,295.0,256.0,216.0
2025-398,Cherbourg,Hard,32,C,20250310,4,SO20,,,Jelle Sels,R,188.0,NED,,E768,5.0,,Antoine Escoffier,R,185.0,FRA,33.027,6-4 6-4,3,R32,93.0,1.0,1.0,60.0,36.0,26.0,14.0,10.0,5.0,7.0,6.0,3.0,74.0,46.0,33.0,9.0,10.0,7.0,11.0,367.0,138.0,206.0,268.0
2025-398,Cherbourg,Hard,32,C,20250310,5,R09X,6.0,,Jurij Rodionov,L,191.0,AUT,25.818,P0D0,,,Jakub Paul,R,180.0,SUI,,6-2 6-3,3,R32,59.0,0.0,0.0,43.0,27.0,21.0,11.0,8.0,0.0,0.0,3.0,2.0,59.0,38.0,20.0,11.0,9.0,4.0,8.0,209.0,266.0,343.0,149.0
2025-398,Cherbourg,Hard,32,C,20250310,6,O0A2,7.0,,Gauthier Onclin,R,180.0,BEL,24.033,H0BF,,,Philip Henning,R,180.0,RSA,24.329,6-1 6-3,3,R32,59.0,1.0,1.0,46.0,36.0,29.0,4.0,8.0,1.0,1.0,1.0,1.0,39.0,29.0,19.0,1.0,8.0,1.0,5.0,212.0,264.0,345.0,147.0
2025-398,Cherbourg,Hard,32,C,20250310,7,M0TO,,,Mae Malige,R,173.0,FRA,,Z09Z,8.0,,Beibit Zhukayev,R,198.0,KAZ,24.408,6-3 2-6 6-4,3,R32,115.0,3.0,8.0,98.0,53.0,42.0,18.0,14.0,5.0,7.0,9.0,1.0,71.0,40.0,30.0,19.0,13.0,4.0,6.0,568.0,62.0,213.0,262.0
2025-398,Cherbourg,Hard,32,C,20250310,8,B0ER,,,Arthur Bouquier,R,188.0,FRA,,G0GW,,,Sascha Gueymard Wayenburg,R,191.0,FRA,,6-7(3) 6-4 6-2,3,R32,99.0,13.0,1.0,93.0,64.0,48.0,14.0,15.0,1.0,3.0,1.0,3.0,74.0,34.0,26.0,22.0,15.0,1.0,6.0,225.0,247.0,253.0,217.0
2025-398,Cherbourg,Hard,32,C,20250310,9,D750,,,Kenny De Schepper,L,203.0,FRA,37.782,DC76,,,Viktor Durasovic,R,185.0,NOR,27.975,6-2 6-4,3,R32,79.0,4.0,1.0,48.0,35.0,24.0,9.0,9.0,2.0,4.0,1.0,3.0,67.0,41.0,21.0,12.0,9.0,2.0,7.0,674.0,43.0,241.0,231.0
2025-398,Cherbourg,Hard,32,C,20250310,10,F0DM,,,Arthur Fery,R,175.0,GBR,22.661,GC89,,,Egor Gerasimov,R,196.0,BLR,32.326,6-7(2) 7-6(5) 6-4,3,R32,156.0,12.0,1.0,97.0,70.0,61.0,14.0,17.0,0.0,0.0,14.0,1.0,129.0,95.0,66.0,22.0,17.0,6.0,7.0,441.0,101.0,399.0,119.0
2025-398,Cherbourg,Hard,32,C,20250310,11,G0I2,,,Adrien Gobat,R,175.0,FRA,,J0A4,,,Paul Jubb,R,180.0,GBR,25.358,6-3 6-4,3,R32,78.0,6.0,1.0,64.0,38.0,30.0,13.0,10.0,4.0,5.0,3.0,0.0,57.0,33.0,20.0,13.0,9.0,5.0,8.0,1123.0,10.0,215.0,260.0
2025-398,Cherbourg,Hard,32,C,20250310,12,J620,,,Maxime Janvier,R,196.0,FRA,28.392,SS25,,,Vitaliy Sachko,R,188.0,UKR,27.655,6-3 2-6 6-3,3,R32,96.0,6.0,4.0,77.0,52.0,36.0,14.0,13.0,3.0,5.0,5.0,1.0,73.0,49.0,38.0,11.0,13.0,6.0,9.0,283.0,184.0,384.0,129.0
2025-398,Cherbourg,Hard,32,C,20250310,13,MW76,,,Matteo Martineau,R,183.0,FRA,26.146,P0HP,,,Lukas Pokorny,R,191.0,SVK,23.028,4-6 6-4 7-5,3,R32,109.0,9.0,2.0,86.0,58.0,48.0,17.0,16.0,3.0,4.0,18.0,2.0,92.0,65.0,50.0,13.0,16.0,2.0,4.0,263.0,205.0,436.0,106.0
2025-398,Cherbourg,Hard,32,C,20250310,14,M0QK,,,Loann Massard,R,180.0,FRA,,G0IB,,,Tom Gentzsch,R,191.0,GER,,6-4 3-6 6-4,3,R32,127.0,3.0,1.0,88.0,56.0,43.0,15.0,14.0,7.0,9.0,9.0,6.0,89.0,54.0,42.0,17.0,15.0,6.0,9.0,636.0,49.0,481.0,85.0
2025-398,Cherbourg,Hard,32,C,20250310,15,RH24,,,Emil Ruusuvuori,R,188.0,FIN,25.938,PL64,,,Oleg Prihodko,R,180.0,UKR,,6-4 1-6 6-3,3,R32,81.0,6.0,2.0,81.0,46.0,31.0,19.0,13.0,3.0,6.0,7.0,4.0,73.0,50.0,35.0,11.0,13.0,1.0,4.0,221.0,250.0,315.0,164.0
2025-398,Cherbourg,Hard,32,C,20250310,16,Z09F,,,Patrick Zahraj,R,191.0,GER,25.648,V717,,,Alexey Vatutin,R,178.0,RUS,32.367,6-1 6-4,3,R32,64.0,5.0,1.0,49.0,31.0,25.0,11.0,9.0,2.0,3.0,1.0,1.0,49.0,31.0,18.0,7.0,8.0,1.0,5.0,319.0,163.0,316.0,164.0
2025-398,Cherbourg,Hard,32,C,20250310,17,H996,1.0,,Pierre Hugues Herbert,R,188.0,FRA,33.979,B0ER,,,Arthur Bouquier,R,188.0,FRA,,6-3 3-6 6-3,3,R16,96.0,9.0,5.0,79.0,44.0,39.0,19.0,14.0,4.0,5.0,8.0,3.0,76.0,54.0,43.0,11.0,13.0,7.0,9.0,180.0,320.0,225.0,247.0
2025-398,Cherbourg,Hard,32,C,20250310,18,S0AQ,4.0,,Yuta Shimizu,L,163.0,JPN,25.752,J620,,,Maxime Janvier,R,196.0,FRA,28.392,6-2 7-6(6),3,R16,83.0,1.0,2.0,71.0,51.0,38.0,8.0,10.0,4.0,6.0,8.0,6.0,71.0,45.0,26.0,13.0,10.0,5.0,9.0,197.0,295.0,283.0,184.0
2025-398,Cherbourg,Hard,32,C,20250310,19,R09X,6.0,,Jurij Rodionov,L,191.0,AUT,25.818,M0QK,,,Loann Massard,R,180.0,FRA,,6-3 6-1,3,R16,49.0,2.0,1.0,42.0,31.0,24.0,5.0,8.0,3.0,5.0,4.0,2.0,39.0,18.0,8.0,6.0,8.0,2.0,8.0,209.0,266.0,636.0,49.0
2025-398,Cherbourg,Hard,32,C,20250310,20,RH24,,,Emil Ruusuvuori,R,188.0,FIN,25.938,O0A2,7.0,,Gauthier Onclin,R,180.0,BEL,24.033,6-4 6-3,3,R16,92.0,6.0,3.0,56.0,32.0,27.0,10.0,10.0,0.0,2.0,0.0,0.0,79.0,55.0,33.0,9.0,9.0,13.0,17.0,221.0,250.0,212.0,264.0
2025-398,Cherbourg,Hard,32,C,20250310,21,F0DM,,,Arthur Fery,R,175.0,GBR,22.661,V0BC,,,Cyril Vandermeersch,R,180.0,FRA,,6-2 6-2,3,R16,70.0,6.0,0.0,47.0,33.0,26.0,8.0,8.0,1.0,1.0,2.0,3.0,59.0,38.0,21.0,7.0,8.0,4.0,8.0,441.0,101.0,863.0,22.0
2025-398,Cherbourg,Hard,32,C,20250310,22,MW76,,,Matteo Martineau,R,183.0,FRA,26.146,D750,,,Kenny De Schepper,L,203.0,FRA,37.782,7-6(2) 4-6 7-6(5),3,R16,128.0,11.0,2.0,104.0,72.0,60.0,18.0,17.0,4.0,5.0,9.0,0.0,98.0,77.0,64.0,11.0,17.0,0.0,0.0,263.0,205.0,674.0,43.0
2025-398,Cherbourg,Hard,32,C,20250310,23,SO20,,,Jelle Sels,R,188.0,NED,,G0I2,,,Adrien Gobat,R,175.0,FRA,,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,367.0,138.0,1123.0,10.0
2025-398,Cherbourg,Hard,32,C,20250310,24,Z09F,,,Patrick Zahraj,R,191.0,GER,25.648,M0TO,,,Mae Malige,R,173.0,FRA,,4-6 6-3 6-3,3,R16,139.0,7.0,5.0,110.0,69.0,45.0,17.0,14.0,9.0,13.0,4.0,3.0,85.0,51.0,32.0,15.0,14.0,3.0,9.0,319.0,163.0,568.0,62.0
2025-398,Cherbourg,Hard,32,C,20250310,25,H996,1.0,,Pierre Hugues Herbert,R,188.0,FRA,33.979,RH24,,,Emil Ruusuvuori,R,188.0,FIN,25.938,7-6(5) 6-1,3,QF,84.0,12.0,4.0,62.0,40.0,32.0,10.0,10.0,1.0,2.0,4.0,5.0,66.0,41.0,28.0,10.0,9.0,6.0,9.0,180.0,320.0,221.0,250.0
