tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-9162,Pau,Hard,32,C,20260209.0,3,BM95,7.0,,Benjamin Bonzi,R,183.0,FRA,29.67,K926,,,Mikhail Kukushkin,R,183.0,KAZ,38.125,5-7 7-6(3) 7-6(3),3,R32,196.0,15.0,2.0,134,90.0,63,23.0,18.0,7.0,9.0,6.0,0.0,129.0,89.0,63.0,20.0,18.0,2.0,3,131.0,484,256.0,208
2026-9162,Pau,Hard,32,C,20260209.0,4,G0BY,,,Daniil Glinka,L,188.0,EST,25.747,L0GH,,,Mark Lajal,R,191.0,EST,22.749,6-3 4-3 RET,3,R32,69.0,6.0,3.0,41,22.0,18,15.0,8.0,1.0,1.0,5.0,1.0,40.0,25.0,22.0,5.0,8.0,1.0,3,170.0,355,158.0,378
2026-9162,Pau,Hard,32,C,20260209.0,5,T09X,,,Clement Tabur,R,173.0,FRA,26.045,B0PG,3.0,,Alexander Blockx,R,193.0,BEL,20.841,6-1 6-4,3,R32,63.0,3.0,0.0,42,25.0,24,12.0,9.0,0.0,0.0,6.0,0.0,53.0,36.0,25.0,5.0,8.0,4.0,7,213.0,273,103.0,570
2026-9162,Pau,Hard,32,C,20260209.0,6,V0DZ,6.0,,Luca Van Assche,R,178.0,FRA,21.749,K09F,,,Pavel Kotov,R,191.0,RUS,27.228,6-3 3-0 RET,3,R32,67.0,3.0,1.0,39,23.0,17,10.0,6.0,3.0,3.0,1.0,0.0,40.0,25.0,14.0,6.0,6.0,3.0,6,126.0,493,340.0,142
2026-9162,Pau,Hard,32,C,20260209.0,7,EA13,8.0,,Moez Echargui,R,178.0,TUN,33.081,E0DD,,,Justin Engel,R,185.0,GER,18.36,7-6(2) 6-4,3,R32,101.0,6.0,0.0,69,37.0,25,23.0,11.0,1.0,2.0,3.0,4.0,74.0,46.0,29.0,15.0,11.0,6.0,8,146.0,434,194.0,309
2026-9162,Pau,Hard,32,C,20260209.0,8,B0ER,,,Arthur Bouquier,R,188.0,FRA,25.125,S0GR,,,Timofey Skatov,R,173.0,KAZ,25.051,4-6 6-4 7-6(5),3,R32,174.0,20.0,1.0,116,76.0,59,18.0,16.0,5.0,7.0,2.0,4.0,117.0,70.0,45.0,26.0,16.0,7.0,9,402.0,117,191.0,314
2026-9162,Pau,Hard,32,C,20260209.0,9,D0DT,,,Martin Damm,L,203.0,USA,,BU70,,,Remy Bertola,R,175.0,SUI,27.444,7-5 6-3,3,R32,71.0,20.0,2.0,62,44.0,37,12.0,11.0,4.0,4.0,7.0,1.0,58.0,33.0,22.0,17.0,10.0,1.0,3,130.0,486,212.0,274
2026-9162,Pau,Hard,32,C,20260209.0,10,KI63,,,Lukas Klein,R,193.0,SVK,27.888,A09T,,,Dan Added,R,183.0,FRA,26.828,5-2 RET,3,R32,31.0,1.0,0.0,18,13.0,10,3.0,3.0,1.0,1.0,1.0,1.0,27.0,18.0,9.0,4.0,4.0,1.0,3,150.0,420,201.0,299
2026-3063,Baton Rouge,Hard,32,C,20260209.0,19,S0S5,,,Braden Shick,R,183.0,USA,22.297,Z0AK,7.0,,Tyler Zink,R,185.0,USA,25.027,7-6(7) 6-4,3,R16,109.0,6.0,1.0,85,51.0,38,17.0,11.0,8.0,9.0,5.0,2.0,70.0,42.0,35.0,12.0,11.0,4.0,6,483.0,89,330.0,150
2026-3063,Baton Rouge,Hard,32,C,20260209.0,20,M0RG,,,Daniel Milavsky,R,193.0,USA,24.411,P0MG,,,Raphael Perot,R,175.0,FRA,24.613,7-5 1-6 6-1,3,R16,117.0,4.0,3.0,80,48.0,35,15.0,13.0,4.0,7.0,5.0,1.0,90.0,56.0,33.0,20.0,13.0,7.0,11,404.0,117,381.0,123
2026-3063,Baton Rouge,Hard,32,C,20260209.0,21,D0D4,,,Stefan Dostanic,R,188.0,USA,24.266,S0GV,,,Robert Strombachs,R,191.0,LAT,26.404,6-3 6-3,3,R16,64.0,4.0,0.0,52,39.0,28,6.0,9.0,2.0,4.0,1.0,5.0,54.0,39.0,23.0,3.0,9.0,7.0,12,505.0,82,431.0,109
2026-3063,Baton Rouge,Hard,32,C,20260209.0,22,I0B0,,,Andre Ilagan,L,173.0,USA,,LI10,,,Christian Langmo,R,191.0,USA,29.692,7-5 6-2,3,R16,85.0,3.0,4.0,59,43.0,35,6.0,10.0,2.0,3.0,10.0,1.0,74.0,45.0,29.0,10.0,10.0,4.0,8,361.0,132,369.0,128
2026-3063,Baton Rouge,Hard,32,C,20260209.0,23,K0DB,,,Cannon Kingsley,R,191.0,USA,24.764,A0IA,,,Erik Arutiunian,R,191.0,BLR,21.309,6-2 7-5,3,R16,68.0,6.0,1.0,54,28.0,23,15.0,10.0,2.0,4.0,6.0,8.0,63.0,30.0,20.0,13.0,10.0,2.0,7,495.0,86,440.0,107
2026-3063,Baton Rouge,Hard,32,C,20260209.0,24,P0IT,,,Olaf Pieczkowski,R,183.0,POL,21.859,V0DG,,,Quinn Vandecasteele,R,191.0,USA,23.441,6-3 7-6(4),3,R16,119.0,2.0,2.0,91,54.0,34,22.0,10.0,13.0,14.0,2.0,5.0,79.0,40.0,27.0,19.0,11.0,1.0,4,507.0,81,515.0,80
2026-3063,Baton Rouge,Hard,32,C,20260209.0,25,GK06,1.0,,Alexis Galarneau,R,180.0,CAN,26.943,M0RG,,,Daniel Milavsky,R,193.0,USA,24.411,6-4 6-4,3,QF,82.0,4.0,1.0,61,37.0,29,13.0,10.0,0.0,1.0,6.0,1.0,61.0,39.0,25.0,13.0,10.0,6.0,9,236.0,237,404.0,117
2026-3063,Baton Rouge,Hard,32,C,20260209.0,26,AG08,2.0,,Andres Andrade,R,180.0,ECU,27.157,S0S5,,,Braden Shick,R,183.0,USA,22.297,W/O,3,QF,,,,,,,,,,,,,,,,,,,,254.0,211,483.0,89
2026-9162,Pau,Hard,32,C,20260209.0,11,KH56,,,Zdenek Kolar,R,183.0,CZE,29.336,T0BW,,,James Trotter,R,183.0,JPN,26.535,3-6 7-6(5) 6-4,3,R32,137.0,2.0,4.0,106,75.0,55,16.0,15.0,4.0,5.0,14.0,2.0,91.0,53.0,39.0,27.0,16.0,0.0,1,189.0,316,325.0,153
2026-9162,Pau,Hard,32,C,20260209.0,12,L0IL,,,Martin Landaluce,R,193.0,ESP,20.088,PL64,,,Oleg Prihodko,R,180.0,UKR,28.353,6-4 2-6 7-6(4),3,R32,130.0,10.0,2.0,91,66.0,47,17.0,15.0,5.0,7.0,6.0,4.0,105.0,75.0,53.0,17.0,15.0,5.0,6,155.0,388,355.0,136
2026-9162,Pau,Hard,32,C,20260209.0,13,R0FS,,,Leandro Riedi,R,191.0,SUI,24.036,B0WL,,,Felix Balshaw,R,191.0,FRA,19.655,6-7(0) 6-3 6-2,3,R32,119.0,8.0,0.0,91,59.0,44,20.0,15.0,1.0,1.0,16.0,4.0,90.0,49.0,40.0,18.0,14.0,8.0,11,173.0,348,641.0,55
2026-9162,Pau,Hard,32,C,20260209.0,14,S0AK,,,Henri Squire,R,196.0,GER,25.369,K0O4,,,Moise Kouame,R,191.0,FRA,16.931,6-3 7-5,3,R32,90.0,1.0,0.0,71,57.0,36,9.0,11.0,8.0,10.0,3.0,0.0,61.0,35.0,17.0,15.0,10.0,1.0,5,282.0,183,503.0,83
2026-7874,Lille,Hard,32,C,20260216.0,4,K0EP,,,Jerome Kym,R,198.0,SUI,23.012,D0DW,,,Titouan Droguet,R,191.0,FRA,24.674,6-4 5-7 6-2,3,QF,120.0,8.0,1.0,79,56.0,42,14.0,15.0,4.0,7.0,15.0,2.0,92.0,53.0,38.0,16.0,15.0,4.0,9,197.0,307,120.0,510
2026-7874,Lille,Hard,32,C,20260216.0,3,B0PG,4.0,,Alexander Blockx,R,193.0,BEL,20.86,BM95,8.0,,Benjamin Bonzi,R,183.0,FRA,29.689,6-3 6-4,3,QF,80.0,5.0,0.0,52,31.0,27,14.0,10.0,1.0,1.0,4.0,3.0,73.0,48.0,29.0,13.0,9.0,7.0,9,104.0,570,112.0,548
2026-3075,Metepec,Hard,32,C,20260216.0,1,GH92,5.0,,Borna Gojo,R,196.0,CRO,27.97,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.962,6-1 6-4,3,F,76.0,11.0,4.0,63,42.0,32,9.0,9.0,1.0,1.0,2.0,8.0,45.0,25.0,16.0,9.0,8.0,2.0,5,237.0,236,230.0,246
2026-3075,Metepec,Hard,32,C,20260216.0,2,GH92,5.0,,Borna Gojo,R,196.0,CRO,27.97,P0J1,3.0,,Rodrigo Pacheco Mendez,L,191.0,MEX,20.813,7-6(5) 6-4,3,SF,99.0,14.0,8.0,80,52.0,45,10.0,11.0,2.0,3.0,4.0,6.0,71.0,41.0,32.0,16.0,11.0,1.0,3,237.0,236,228.0,248
2026-3075,Metepec,Hard,32,C,20260216.0,3,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.962,AG08,6.0,,Andres Andrade,R,180.0,ECU,27.176,5-7 7-5 6-4,3,SF,160.0,3.0,14.0,118,70.0,50,20.0,17.0,9.0,13.0,6.0,6.0,101.0,54.0,36.0,25.0,17.0,2.0,7,230.0,246,252.0,219
2026-3075,Metepec,Hard,32,C,20260216.0,4,AG08,6.0,,Andres Andrade,R,180.0,ECU,27.176,FA43,1.0,,Juan Pablo Ficovich,R,188.0,ARG,29.062,1-6 7-5 7-6(4),3,QF,127.0,3.0,4.0,89,58.0,42,20.0,15.0,3.0,5.0,10.0,2.0,99.0,67.0,51.0,20.0,16.0,4.0,5,252.0,219,183.0,331
2026-3075,Metepec,Hard,32,C,20260216.0,5,GH92,5.0,,Borna Gojo,R,196.0,CRO,27.97,TA46,2.0,,Bernard Tomic,R,196.0,AUS,33.322,6-3 4-6 6-4,3,QF,103.0,21.0,5.0,82,53.0,47,14.0,15.0,0.0,1.0,6.0,0.0,84.0,58.0,38.0,18.0,14.0,6.0,8,237.0,236,187.0,319
2026-3075,Metepec,Hard,32,C,20260216.0,6,P0J1,3.0,,Rodrigo Pacheco Mendez,L,191.0,MEX,20.813,KE64,8.0,,Stefan Kozlov,R,183.0,USA,28.041,6-4 6-2,3,QF,90.0,6.0,2.0,63,39.0,29,14.0,9.0,3.0,3.0,3.0,5.0,55.0,26.0,19.0,12.0,9.0,2.0,5,228.0,248,272.0,196
2026-7874,Lille,Hard,32,C,20260216.0,5,V0DZ,7.0,,Luca Van Assche,R,178.0,FRA,21.769,C0BH,,,Clement Chidekh,R,180.0,FRA,24.679,6-2 6-3,3,QF,88.0,2.0,2.0,65,40.0,24,15.0,8.0,9.0,10.0,3.0,5.0,50.0,32.0,17.0,7.0,9.0,5.0,10,130.0,477,205.0,292
2026-7874,Lille,Hard,32,C,20260216.0,6,K0O4,,,Moise Kouame,,,,,B0NN,,,Nishesh Basavareddy,R,180.0,USA,20.794,6-3 6-3,3,QF,108.0,5.0,3.0,71,44.0,30,15.0,9.0,8.0,8.0,7.0,6.0,68.0,38.0,29.0,9.0,9.0,7.0,10,507.0,83,192.0,310
2026-7874,Lille,Hard,32,C,20260216.0,7,B0PG,4.0,,Alexander Blockx,R,193.0,BEL,20.86,B0ER,,,Arthur Bouquier,R,188.0,FRA,25.144,6-1 7-6(3),3,R16,70.0,8.0,0.0,54,35.0,29,16.0,10.0,0.0,0.0,4.0,2.0,66.0,46.0,30.0,10.0,9.0,7.0,9,104.0,570,358.0,133
2026-7874,Lille,Hard,32,C,20260216.0,8,BM95,8.0,,Benjamin Bonzi,R,183.0,FRA,29.689,E0DD,,,Justin Engel,R,185.0,GER,18.379,6-2 6-2,3,R16,62.0,6.0,0.0,40,22.0,19,13.0,8.0,0.0,0.0,2.0,1.0,55.0,37.0,20.0,7.0,8.0,8.0,12,112.0,548,194.0,309
2026-7874,Lille,Hard,32,C,20260216.0,9,K0O4,,,Moise Kouame,,,,,S0WT,,,Joel Schwaerzler,L,188.0,AUT,20.055,6-3 6-4,3,R16,77.0,3.0,1.0,48,29.0,28,12.0,10.0,0.0,0.0,4.0,0.0,59.0,36.0,25.0,11.0,9.0,3.0,5,507.0,83,246.0,226
2026-7874,Lille,Hard,32,C,20260216.0,10,K0EP,,,Jerome Kym,R,198.0,SUI,23.012,L0IL,,,Martin Landaluce,R,193.0,ESP,20.107,6-4 6-3,3,R16,80.0,11.0,0.0,57,43.0,34,5.0,10.0,1.0,2.0,2.0,3.0,56.0,33.0,19.0,12.0,9.0,4.0,7,197.0,307,159.0,390
2026-7874,Lille,Hard,32,C,20260216.0,11,B0NN,,,Nishesh Basavareddy,R,180.0,USA,20.794,G09O,3.0,,Hugo Gaston,L,173.0,FRA,25.391,6-4 6-1,3,R16,65.0,5.0,1.0,47,30.0,24,10.0,8.0,2.0,2.0,2.0,4.0,53.0,27.0,18.0,9.0,9.0,1.0,5,192.0,310,96.0,619
2026-7874,Lille,Hard,32,C,20260216.0,12,D0DW,,,Titouan Droguet,R,191.0,FRA,24.674,S0GR,,,Timofey Skatov,R,173.0,KAZ,25.07,7-6(6) 6-2,3,R16,110.0,5.0,0.0,69,39.0,30,17.0,10.0,3.0,3.0,3.0,1.0,62.0,39.0,27.0,12.0,10.0,0.0,2,120.0,510,195.0,308
2026-3075,Metepec,Hard,32,C,20260216.0,15,KE64,8.0,,Stefan Kozlov,R,183.0,USA,28.041,P0C1,,,Karl Poling,L,185.0,USA,26.538,6-4 7-6(4),3,R16,96.0,5.0,9.0,64,38.0,31,10.0,11.0,3.0,6.0,0.0,3.0,72.0,49.0,31.0,9.0,11.0,4.0,8,272.0,196,599.0,63
2026-3075,Metepec,Hard,32,C,20260216.0,16,FA43,1.0,,Juan Pablo Ficovich,R,188.0,ARG,29.062,F0HI,,,Ryan Fishback,R,175.0,USA,23.808,6-4 6-4,3,R32,75.0,9.0,1.0,59,36.0,27,15.0,10.0,7.0,8.0,1.0,6.0,60.0,35.0,24.0,13.0,10.0,2.0,5,183.0,331,646.0,55
2026-3075,Metepec,Hard,32,C,20260216.0,17,P0J1,3.0,,Rodrigo Pacheco Mendez,L,191.0,MEX,20.813,D0K3,,,Guillaume Dalmasso,R,193.0,FRA,23.343,6-2 6-1,3,R32,51.0,4.0,2.0,36,24.0,19,9.0,7.0,0.0,0.0,2.0,11.0,42.0,24.0,14.0,5.0,8.0,1.0,6,228.0,248,764.0,39
2026-3075,Metepec,Hard,32,C,20260216.0,18,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.962,H0A4,,,Nick Hardt,R,185.0,DOM,25.407,6-3 6-0,3,R32,56.0,1.0,3.0,40,19.0,17,15.0,8.0,0.0,0.0,1.0,0.0,47.0,31.0,14.0,8.0,7.0,4.0,8,230.0,246,607.0,60
2026-3075,Metepec,Hard,32,C,20260216.0,19,AG08,6.0,,Andres Andrade,R,180.0,ECU,27.176,GB41,,,Juan Sebastian Gomez,,,COL,33.952,6-2 6-3,3,R32,78.0,5.0,5.0,50,26.0,21,13.0,8.0,2.0,3.0,1.0,8.0,58.0,35.0,21.0,7.0,9.0,4.0,9,252.0,219,581.0,65
2026-3075,Metepec,Hard,32,C,20260216.0,20,M0NP,7.0,,Andres Martin,R,183.0,USA,24.613,A09W,,,Juan Carlos Aguilar,R,170.0,CAN,27.242,6-2 6-3,3,R32,79.0,2.0,4.0,68,44.0,26,14.0,9.0,4.0,6.0,0.0,5.0,50.0,28.0,15.0,7.0,8.0,3.0,8,270.0,198,759.0,39
2026-3075,Metepec,Hard,32,C,20260216.0,21,A09P,,,Alafia Ayeni,R,191.0,USA,26.522,M0C2,,,Dan Martin,R,175.0,CAN,26.776,7-5 RET,3,R32,58.0,5.0,3.0,31,20.0,18,7.0,6.0,1.0,1.0,2.0,2.0,69.0,47.0,31.0,7.0,6.0,6.0,7,608.0,60,386.0,122
2026-3075,Metepec,Hard,32,C,20260216.0,22,J732,,,Ben Jones,R,193.0,GBR,27.748,D0JM,,,Rafael De Alba,R,175.0,MEX,23.926,6-1 7-6(9),3,R32,112.0,4.0,10.0,76,44.0,33,16.0,10.0,3.0,4.0,4.0,0.0,66.0,44.0,26.0,15.0,9.0,4.0,7,746.0,41,1101.0,12
2026-7874,Lille,Hard,32,C,20260216.0,21,B0NN,,,Nishesh Basavareddy,R,180.0,USA,20.794,BV16,,,Ugo Blanchet,R,175.0,FRA,27.116,6-2 6-2,3,R32,78.0,6.0,2.0,42,23.0,21,12.0,8.0,3.0,3.0,7.0,1.0,71.0,46.0,26.0,9.0,8.0,6.0,10,192.0,310,164.0,375
2026-7874,Lille,Hard,32,C,20260216.0,22,B0ER,,,Arthur Bouquier,R,188.0,FRA,25.144,CG33,,,Kimmer Coppejans,R,178.0,BEL,32.025,7-5 0-6 7-5,3,R32,134.0,15.0,7.0,123,84.0,57,12.0,15.0,18.0,23.0,5.0,1.0,95.0,61.0,40.0,17.0,15.0,5.0,9,358.0,133,251.0,220
2026-7874,Lille,Hard,32,C,20260216.0,23,E0DD,,,Justin Engel,R,185.0,GER,18.379,M0QK,,,Loann Massard,R,180.0,FRA,20.559,7-6(5) 6-3,3,R32,92.0,5.0,3.0,69,51.0,37,10.0,11.0,3.0,4.0,7.0,1.0,77.0,42.0,28.0,17.0,10.0,4.0,6,194.0,309,609.0,60
2026-7874,Lille,Hard,32,C,20260216.0,24,K0O4,,,Moise Kouame,,,,,D0L3,,,Matej Dodig,R,188.0,CRO,20.58,6-4 6-2,3,R32,95.0,7.0,3.0,73,48.0,36,8.0,9.0,7.0,8.0,2.0,1.0,64.0,45.0,27.0,8.0,9.0,3.0,7,507.0,83,232.0,244
2026-7874,Lille,Hard,32,C,20260216.0,25,K926,,,Mikhail Kukushkin,R,183.0,KAZ,38.144,Z0A1,,,Giulio Zeppieri,L,183.0,ITA,24.194,6-3 6-1,3,R32,65.0,2.0,1.0,46,33.0,27,8.0,8.0,3.0,3.0,5.0,1.0,57.0,38.0,26.0,3.0,8.0,10.0,14,263.0,203,156.0,397
2026-7874,Lille,Hard,32,C,20260216.0,26,S0GR,,,Timofey Skatov,R,173.0,KAZ,25.07,HB48,,,Calvin Hemery,R,191.0,FRA,31.053,6-1 6-3,3,R32,79.0,0.0,1.0,56,35.0,27,10.0,8.0,6.0,6.0,3.0,0.0,47.0,35.0,19.0,5.0,8.0,1.0,5,195.0,308,294.0,177
2026-7874,Lille,Hard,32,C,20260216.0,27,G09O,3.0,,Hugo Gaston,L,173.0,FRA,25.391,O513,,,Sebastian Ofner,R,191.0,AUT,29.766,6-2 3-6 6-4,3,R32,101.0,1.0,2.0,68,35.0,25,19.0,13.0,2.0,5.0,4.0,1.0,85.0,54.0,35.0,14.0,14.0,3.0,8,96.0,619,132.0,471
2026-7874,Lille,Hard,32,C,20260216.0,28,D0DW,,,Titouan Droguet,R,191.0,FRA,24.674,SS25,,,Vitaliy Sachko,R,188.0,UKR,28.594,6-0 4-6 6-3,3,R32,122.0,10.0,1.0,76,46.0,36,15.0,13.0,3.0,5.0,3.0,2.0,83.0,53.0,32.0,14.0,12.0,6.0,11,120.0,510,181.0,333
2026-3075,Metepec,Hard,32,C,20260216.0,31,P0C1,,,Karl Poling,L,185.0,USA,26.538,B0I5,,,Blaise Bicknell,R,191.0,JAM,24.225,4-6 7-5 6-1,3,R32,116.0,1.0,6.0,93,59.0,46,18.0,15.0,2.0,3.0,10.0,4.0,96.0,73.0,44.0,14.0,14.0,7.0,10,599.0,63,460.0,99
2026-6961,New Delhi,Hard,32,C,20260216.0,1,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,21.426,C0AK,5.0,,Oliver Crawford,R,180.0,GBR,26.801,7-5 4-6 7-6(6),3,F,189.0,8.0,5.0,105,59.0,37,27.0,17.0,2.0,8.0,3.0,4.0,118.0,77.0,47.0,19.0,17.0,6.0,12,275.0,193,215.0,273
2026-6961,New Delhi,Hard,32,C,20260216.0,2,C0AK,5.0,,Oliver Crawford,R,180.0,GBR,26.801,S0UV,2.0,,Rei Sakamoto,R,193.0,JPN,19.65,6-4 6-3,3,SF,98.0,0.0,3.0,57,40.0,32,10.0,10.0,2.0,2.0,5.0,4.0,68.0,39.0,30.0,11.0,9.0,6.0,8,215.0,273,168.0,364
2026-6961,New Delhi,Hard,32,C,20260216.0,3,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,21.426,G0EU,,,Felix Gill,L,175.0,GBR,23.713,6-1 7-6(5),3,SF,91.0,6.0,2.0,58,34.0,29,17.0,10.0,1.0,1.0,1.0,0.0,62.0,36.0,25.0,14.0,9.0,3.0,5,275.0,193,322.0,152
2026-6961,New Delhi,Hard,32,C,20260216.0,4,S0UV,2.0,,Rei Sakamoto,R,193.0,JPN,19.65,C0NB,6.0,,Federico Cina,R,185.0,ITA,18.886,6-7(7) 6-3 6-2,3,QF,163.0,12.0,3.0,106,67.0,50,18.0,15.0,3.0,5.0,1.0,2.0,123.0,77.0,45.0,25.0,14.0,14.0,19,168.0,364,225.0,252
2026-6961,New Delhi,Hard,32,C,20260216.0,5,C0AK,5.0,,Oliver Crawford,R,180.0,GBR,26.801,CI14,3.0,,Jay Clarke,R,183.0,GBR,27.559,3-6 7-5 6-3,3,QF,164.0,5.0,2.0,112,67.0,46,25.0,15.0,10.0,12.0,11.0,7.0,84.0,45.0,37.0,15.0,15.0,3.0,6,215.0,273,185.0,329
2026-6961,New Delhi,Hard,32,C,20260216.0,6,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,21.426,N09U,8.0,,Rio Noguchi,R,168.0,JPN,27.138,6-0 6-3,3,QF,60.0,12.0,1.0,42,27.0,25,8.0,8.0,1.0,1.0,0.0,4.0,42.0,26.0,12.0,7.0,7.0,2.0,6,275.0,193,250.0,221
2026-6961,New Delhi,Hard,32,C,20260216.0,7,G0EU,,,Felix Gill,L,175.0,GBR,23.713,GG65,,,Michael Geerts,R,178.0,BEL,31.083,4-6 6-3 6-4,3,QF,120.0,8.0,0.0,93,63.0,46,18.0,15.0,7.0,8.0,7.0,7.0,81.0,52.0,41.0,13.0,14.0,3.0,5,322.0,152,299.0,173
2026-3075,Metepec,Hard,32,C,20260216.0,7,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.962,W0C4,,,Edward Winter,R,178.0,AUS,21.421,5-7 7-5 7-5,3,QF,180.0,2.0,15.0,112,72.0,50,13.0,18.0,7.0,14.0,3.0,11.0,120.0,84.0,54.0,9.0,18.0,5.0,13,230.0,246,494.0,87
2026-3075,Metepec,Hard,32,C,20260216.0,8,FA43,1.0,,Juan Pablo Ficovich,R,188.0,ARG,29.062,N0BA,,,Axel Nefve,L,193.0,USA,25.572,6-3 6-3,3,R16,78.0,3.0,1.0,51,28.0,23,16.0,9.0,0.0,0.0,3.0,4.0,62.0,38.0,25.0,9.0,9.0,3.0,6,183.0,331,939.0,21
2026-3075,Metepec,Hard,32,C,20260216.0,9,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.962,K0DB,,,Cannon Kingsley,R,191.0,USA,24.783,6-4 3-6 6-3,3,R16,115.0,4.0,7.0,94,55.0,41,18.0,14.0,1.0,3.0,9.0,1.0,77.0,55.0,39.0,10.0,14.0,2.0,5,230.0,246,475.0,93
2026-3075,Metepec,Hard,32,C,20260216.0,10,AG08,6.0,,Andres Andrade,R,180.0,ECU,27.176,R0EK,,,Natan Rodrigues,,,,,6-4 6-4,3,R16,82.0,4.0,6.0,63,35.0,25,20.0,10.0,4.0,4.0,5.0,2.0,51.0,31.0,25.0,10.0,10.0,1.0,3,252.0,219,946.0,20
2026-3075,Metepec,Hard,32,C,20260216.0,11,W0C4,,,Edward Winter,R,178.0,AUS,21.421,M0NP,7.0,,Andres Martin,R,183.0,USA,24.613,6-2 3-6 6-3,3,R16,128.0,3.0,3.0,85,51.0,39,22.0,13.0,10.0,11.0,1.0,5.0,91.0,74.0,52.0,4.0,13.0,10.0,13,494.0,87,270.0,198
2026-3075,Metepec,Hard,32,C,20260216.0,12,TA46,2.0,,Bernard Tomic,R,196.0,AUS,33.322,BO10,,,Gijs Brouwer,L,191.0,NED,29.927,4-6 6-3 6-2,3,R16,85.0,11.0,0.0,84,62.0,47,11.0,14.0,2.0,3.0,2.0,2.0,71.0,42.0,30.0,17.0,13.0,2.0,5,187.0,319,1688.0,2
2026-3075,Metepec,Hard,32,C,20260216.0,13,P0J1,3.0,,Rodrigo Pacheco Mendez,L,191.0,MEX,20.813,A09P,,,Alafia Ayeni,R,191.0,USA,26.522,3-6 6-1 6-4,3,R16,128.0,5.0,5.0,97,55.0,37,22.0,13.0,10.0,13.0,9.0,9.0,89.0,61.0,40.0,7.0,13.0,9.0,14,228.0,248,608.0,60
2026-3075,Metepec,Hard,32,C,20260216.0,14,GH92,5.0,,Borna Gojo,R,196.0,CRO,27.97,J732,,,Ben Jones,R,193.0,GBR,27.748,6-3 4-2 RET,3,R16,60.0,8.0,1.0,40,26.0,23,9.0,8.0,0.0,0.0,1.0,6.0,48.0,31.0,18.0,8.0,7.0,1.0,3,237.0,236,746.0,41
2026-6961,New Delhi,Hard,32,C,20260216.0,16,Z09Z,,,Beibit Zhukayev,R,198.0,KAZ,25.347,S0IA,1.0,,Dane Sweeny,R,170.0,AUS,25.01,6-7(6) 6-2 6-2,3,R32,135.0,15.0,3.0,95,67.0,50,17.0,14.0,9.0,9.0,6.0,6.0,101.0,62.0,40.0,19.0,14.0,7.0,11,292.0,178,134.0,468
2026-6961,New Delhi,Hard,32,C,20260216.0,17,S0UV,2.0,,Rei Sakamoto,R,193.0,JPN,19.65,SN54,,,Frederico Ferreira Silva,L,178.0,POR,30.919,6-2 6-2,3,R32,70.0,4.0,0.0,41,26.0,23,7.0,8.0,1.0,2.0,0.0,2.0,49.0,33.0,15.0,8.0,8.0,2.0,7,168.0,364,224.0,254
2026-6961,New Delhi,Hard,32,C,20260216.0,18,CI14,3.0,,Jay Clarke,R,183.0,GBR,27.559,K0HC,,,Maks Kasnikowski,R,180.0,POL,22.617,7-6(4) 6-4,3,R32,132.0,2.0,3.0,77,43.0,33,16.0,11.0,2.0,4.0,2.0,1.0,73.0,48.0,28.0,17.0,11.0,4.0,7,185.0,329,371.0,127
2026-6961,New Delhi,Hard,32,C,20260216.0,19,G0EU,,,Felix Gill,L,175.0,GBR,23.713,GJ16,4.0,,Federico Agustin Gomez,R,191.0,ARG,29.224,6-4 3-6 7-6(2),3,R32,145.0,4.0,1.0,104,66.0,50,18.0,15.0,7.0,9.0,8.0,4.0,102.0,66.0,48.0,19.0,16.0,8.0,10,322.0,152,182.0,331
2026-6961,New Delhi,Hard,32,C,20260216.0,20,C0NB,6.0,,Federico Cina,R,185.0,ITA,18.886,X01C,,,Ioannis Xilas,R,178.0,GRE,24.767,6-2 6-4,3,R32,63.0,0.0,2.0,49,35.0,25,7.0,9.0,1.0,3.0,0.0,5.0,48.0,25.0,13.0,10.0,9.0,4.0,9,225.0,252,367.0,129
2026-6961,New Delhi,Hard,32,C,20260216.0,21,N09U,8.0,,Rio Noguchi,R,168.0,JPN,27.138,D0JI,,,Manas Dhamne,R,183.0,IND,18.136,7-5 6-4,3,R32,99.0,0.0,2.0,71,48.0,30,11.0,11.0,2.0,6.0,0.0,4.0,60.0,39.0,20.0,10.0,11.0,0.0,6,250.0,221,488.0,89
