tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-322,Geneva,Clay,28.0,250,20250519,12.0,BT72,,,Nuno Borges,R,185.0,POR,28.244,M0QI,7.0,,Alex Michelsen,R,193.0,USA,20.731,4-6 6-3 6-3,3,R32,101.0,4.0,1.0,86.0,57.0,41.0,19.0,14.0,4.0,5.0,6.0,1.0,74.0,48.0,35.0,13.0,14.0,1.0,4.0,41.0,1270.0,33.0,1550.0
2025-322,Geneva,Clay,28.0,250,20250519,13.0,FB98,1.0,,Taylor Fritz,R,196.0,USA,27.556,HB64,,,Quentin Halys,R,191.0,FRA,28.561,6-4 7-6(5),3,R16,95.0,8.0,2.0,74.0,47.0,37.0,15.0,11.0,3.0,4.0,6.0,4.0,71.0,38.0,33.0,15.0,11.0,7.0,9.0,4.0,4625.0,50.0,1024.0
2025-322,Geneva,Clay,28.0,250,20250519,14.0,D643,2.0,,Novak Djokovic,R,188.0,SRB,37.993,F724,,,Marton Fucsovics,R,188.0,HUN,33.276,6-2 6-3,3,R16,77.0,4.0,1.0,48.0,35.0,28.0,10.0,9.0,0.0,0.0,0.0,0.0,53.0,30.0,16.0,11.0,8.0,3.0,6.0,6.0,4080.0,134.0,443.0
2025-322,Geneva,Clay,28.0,250,20250519,15.0,N771,,Q,Cameron Norrie,L,188.0,GBR,29.739,M0FH,3.0,,Tomas Machac,R,183.0,CZE,24.597,3-6 6-2 4-3 RET,3,R16,105.0,3.0,3.0,63.0,41.0,27.0,11.0,12.0,0.0,4.0,9.0,3.0,97.0,60.0,35.0,17.0,12.0,9.0,14.0,90.0,657.0,21.0,2265.0
2025-322,Geneva,Clay,28.0,250,20250519,16.0,P09Z,5.0,,Alexei Popyrin,R,196.0,AUS,25.788,F0BY,,,Jacob Fearnley,R,183.0,GBR,23.844,6-4 6-3,3,R16,70.0,7.0,0.0,63.0,50.0,36.0,7.0,10.0,6.0,7.0,1.0,1.0,43.0,28.0,23.0,6.0,9.0,0.0,3.0,25.0,1900.0,54.0,976.0
2025-322,Geneva,Clay,28.0,250,20250519,17.0,HB71,6.0,,Hubert Hurkacz,R,196.0,POL,28.266,RC91,,,Arthur Rinderknech,R,196.0,FRA,29.823,6-4 6-1,3,R16,61.0,10.0,0.0,50.0,33.0,27.0,12.0,9.0,3.0,3.0,3.0,3.0,47.0,28.0,21.0,6.0,8.0,1.0,4.0,31.0,1665.0,72.0,820.0
2025-322,Geneva,Clay,28.0,250,20250519,18.0,A0FC,8.0,,Matteo Arnaldi,R,185.0,ITA,24.235,M0CI,,,Fabian Marozsan,R,193.0,HUN,25.613,6-3 7-6(3),3,R16,112.0,5.0,0.0,75.0,47.0,33.0,20.0,11.0,2.0,2.0,2.0,2.0,76.0,43.0,31.0,16.0,10.0,5.0,6.0,39.0,1365.0,56.0,975.0
2025-322,Geneva,Clay,28.0,250,20250519,19.0,O513,,Q,Sebastian Ofner,R,191.0,AUT,29.018,BT72,,,Nuno Borges,R,185.0,POR,28.244,7-6(2) 7-6(4),3,R16,113.0,6.0,3.0,88.0,49.0,37.0,22.0,12.0,4.0,7.0,4.0,4.0,87.0,62.0,42.0,12.0,12.0,5.0,8.0,128.0,458.0,41.0,1270.0
2025-322,Geneva,Clay,28.0,250,20250519,20.0,KE29,4.0,,Karen Khachanov,R,198.0,RUS,28.994,N552,,,Kei Nishikori,R,178.0,JPN,35.387,7-5 2-5 RET,3,R16,84.0,9.0,2.0,55.0,36.0,24.0,10.0,10.0,5.0,8.0,1.0,2.0,56.0,27.0,21.0,14.0,9.0,1.0,3.0,24.0,1910.0,62.0,928.0
2025-322,Geneva,Clay,28.0,250,20250519,21.0,HB71,6.0,,Hubert Hurkacz,R,196.0,POL,28.266,FB98,1.0,,Taylor Fritz,R,196.0,USA,27.556,6-3 7-6(5),3,QF,85.0,9.0,2.0,71.0,45.0,39.0,13.0,11.0,3.0,3.0,10.0,1.0,69.0,44.0,39.0,9.0,10.0,3.0,4.0,31.0,1665.0,4.0,4625.0
2025-322,Geneva,Clay,28.0,250,20250519,22.0,D643,2.0,,Novak Djokovic,R,188.0,SRB,37.993,A0FC,8.0,,Matteo Arnaldi,R,185.0,ITA,24.235,6-4 6-4,3,QF,99.0,2.0,2.0,57.0,39.0,25.0,14.0,10.0,0.0,1.0,6.0,1.0,68.0,47.0,31.0,9.0,10.0,6.0,9.0,6.0,4080.0,39.0,1365.0
2025-322,Geneva,Clay,28.0,250,20250519,23.0,O513,,Q,Sebastian Ofner,R,191.0,AUT,29.018,KE29,4.0,,Karen Khachanov,R,198.0,RUS,28.994,4-6 6-4 6-4,3,QF,116.0,10.0,1.0,84.0,43.0,33.0,25.0,15.0,2.0,4.0,7.0,1.0,84.0,57.0,41.0,15.0,15.0,4.0,7.0,128.0,458.0,24.0,1910.0
2025-322,Geneva,Clay,28.0,250,20250519,24.0,N771,,Q,Cameron Norrie,L,188.0,GBR,29.739,P09Z,5.0,,Alexei Popyrin,R,196.0,AUS,25.788,7-6(6) 6-4,3,QF,103.0,0.0,2.0,66.0,44.0,33.0,15.0,11.0,4.0,5.0,6.0,0.0,79.0,53.0,37.0,12.0,11.0,5.0,7.0,90.0,657.0,25.0,1900.0
2025-322,Geneva,Clay,28.0,250,20250519,25.0,D643,2.0,,Novak Djokovic,R,188.0,SRB,37.993,N771,,Q,Cameron Norrie,L,188.0,GBR,29.739,6-4 6-7(6) 6-1,3,SF,134.0,11.0,3.0,82.0,52.0,45.0,18.0,15.0,2.0,3.0,3.0,2.0,91.0,55.0,40.0,16.0,14.0,5.0,9.0,6.0,4080.0,90.0,657.0
2025-322,Geneva,Clay,28.0,250,20250519,26.0,HB71,6.0,,Hubert Hurkacz,R,196.0,POL,28.266,O513,,Q,Sebastian Ofner,R,191.0,AUT,29.018,6-3 6-4,3,SF,60.0,7.0,0.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,1.0,3.0,59.0,38.0,24.0,12.0,9.0,5.0,7.0,31.0,1665.0,128.0,458.0
2025-322,Geneva,Clay,28.0,250,20250519,27.0,D643,2.0,,Novak Djokovic,R,188.0,SRB,37.993,HB71,6.0,,Hubert Hurkacz,R,196.0,POL,28.266,5-7 7-6(2) 7-6(2),3,F,185.0,6.0,3.0,110.0,66.0,57.0,22.0,18.0,0.0,2.0,19.0,4.0,123.0,79.0,58.0,23.0,18.0,4.0,5.0,6.0,4080.0,31.0,1665.0
2025-520,Roland Garros,Clay,128.0,G,20250526,1.0,Z355,3.0,,Alexander Zverev,R,198.0,GER,28.099,T0HA,,,Learner Tien,L,180.0,USA,19.48,6-3 6-3 6-4,5,R128,,3.0,3.0,74.0,51.0,46.0,14.0,14.0,4.0,4.0,2.0,3.0,90.0,57.0,37.0,15.0,14.0,8.0,12.0,3.0,7285.0,67.0,893.0
2025-520,Roland Garros,Clay,128.0,G,20250526,2.0,D0CO,5.0,,Jack Draper,L,193.0,GBR,23.425,B0GG,,,Mattia Bellucci,L,175.0,ITA,23.984,3-6 6-1 6-4 6-2,5,R128,,11.0,7.0,101.0,69.0,51.0,19.0,17.0,4.0,6.0,9.0,1.0,111.0,63.0,39.0,24.0,17.0,12.0,18.0,5.0,4610.0,68.0,891.0
2025-520,Roland Garros,Clay,128.0,G,20250526,3.0,D643,6.0,,Novak Djokovic,R,188.0,SRB,38.012,MK66,,,Mackenzie McDonald,R,178.0,USA,30.111,6-3 6-3 6-3,5,R128,,7.0,1.0,71.0,47.0,38.0,17.0,14.0,4.0,5.0,6.0,3.0,79.0,52.0,31.0,13.0,13.0,4.0,9.0,6.0,4230.0,98.0,617.0
2025-520,Roland Garros,Clay,128.0,G,20250526,4.0,DH58,9.0,,Alex de Minaur,R,183.0,AUS,26.27,DB63,,,Laslo Djere,R,188.0,SRB,29.982,6-3 6-4 7-6(6),5,R128,,2.0,5.0,99.0,43.0,32.0,34.0,16.0,3.0,5.0,2.0,4.0,108.0,69.0,43.0,20.0,15.0,1.0,5.0,9.0,3635.0,59.0,952.0
2025-520,Roland Garros,Clay,128.0,G,20250526,5.0,N771,,,Cameron Norrie,L,188.0,GBR,29.758,MM58,11.0,,Daniil Medvedev,R,198.0,RUS,29.287,7-5 6-3 4-6 1-6 7-5,5,R128,,1.0,2.0,171.0,112.0,71.0,31.0,25.0,9.0,15.0,16.0,3.0,154.0,93.0,65.0,32.0,25.0,6.0,12.0,81.0,762.0,11.0,3290.0
2025-520,Roland Garros,Clay,128.0,G,20250526,6.0,Q02L,,Q,Ethan Quinn,R,191.0,USA,21.205,D875,16.0,,Grigor Dimitrov,R,191.0,BUL,34.029,2-6 3-6 6-2 RET,5,R128,,7.0,3.0,86.0,59.0,35.0,14.0,12.0,4.0,8.0,7.0,5.0,84.0,49.0,35.0,14.0,13.0,4.0,7.0,106.0,538.0,17.0,2595.0
2025-520,Roland Garros,Clay,128.0,G,20250526,7.0,RE44,17.0,,Andrey Rublev,R,188.0,RUS,27.598,HG86,,Q,Lloyd Harris,R,193.0,RSA,28.249,6-4 4-6 6-3 6-1,5,R128,,13.0,2.0,103.0,65.0,46.0,26.0,18.0,5.0,7.0,13.0,4.0,114.0,73.0,45.0,19.0,18.0,8.0,14.0,15.0,2820.0,227.0,244.0
2025-520,Roland Garros,Clay,128.0,G,20250526,8.0,M0NI,19.0,,Jakub Mensik,R,196.0,CZE,19.732,MP20,,,Alexandre Muller,R,183.0,FRA,28.312,7-5 6-7(5) 7-5 6-3,5,R128,,20.0,3.0,135.0,89.0,72.0,25.0,23.0,3.0,5.0,8.0,5.0,139.0,94.0,64.0,26.0,22.0,6.0,11.0,19.0,2272.0,39.0,1388.0
2025-520,Roland Garros,Clay,128.0,G,20250526,9.0,A0FC,,,Matteo Arnaldi,R,185.0,ITA,24.255,AG37,29.0,,Felix Auger-Aliassime,R,193.0,CAN,24.797,5-7 2-6 6-3 6-4 6-2,5,R128,,7.0,8.0,172.0,102.0,73.0,32.0,24.0,16.0,20.0,8.0,7.0,137.0,80.0,57.0,32.0,23.0,12.0,17.0,36.0,1415.0,27.0,1875.0
2025-520,Roland Garros,Clay,128.0,G,20250526,10.0,F0FV,,,Joao Fonseca,R,188.0,BRA,18.762,HB71,30.0,,Hubert Hurkacz,R,196.0,POL,28.285,6-2 6-4 6-2,5,R128,,9.0,0.0,71.0,51.0,40.0,14.0,13.0,2.0,2.0,6.0,0.0,79.0,51.0,34.0,9.0,13.0,7.0,12.0,65.0,907.0,28.0,1830.0
2025-520,Roland Garros,Clay,128.0,G,20250526,11.0,BK92,,,Alexander Bublik,R,196.0,KAZ,27.94,D994,,,James Duckworth,R,183.0,AUS,33.344,6-2 6-4 6-4,5,R128,,16.0,9.0,101.0,61.0,50.0,21.0,14.0,4.0,4.0,2.0,5.0,92.0,67.0,42.0,10.0,14.0,5.0,9.0,62.0,915.0,92.0,651.0
2025-520,Roland Garros,Clay,128.0,G,20250526,12.0,C0E9,,,Flavio Cobolli,R,183.0,ITA,23.055,C977,,LL,Marin Cilic,R,198.0,CRO,36.657,6-2 6-1 6-3,5,R128,,3.0,2.0,70.0,46.0,34.0,16.0,12.0,3.0,3.0,4.0,4.0,74.0,35.0,20.0,17.0,12.0,3.0,9.0,26.0,1920.0,104.0,563.0
2025-520,Roland Garros,Clay,128.0,G,20250526,13.0,D0C1,,,Jesper de Jong,R,180.0,NED,24.986,P0CT,,,Francesco Passaro,R,180.0,ITA,24.381,3-6 6-7(7) 6-4 7-6(1) 6-1,5,R128,,9.0,4.0,147.0,96.0,77.0,26.0,25.0,2.0,6.0,3.0,6.0,178.0,123.0,81.0,24.0,25.0,11.0,17.0,88.0,690.0,139.0,423.0
2025-520,Roland Garros,Clay,128.0,G,20250526,14.0,GJ16,,LL,Federico Agustin Gomez,R,191.0,ARG,28.496,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,26.741,4-6 6-4 6-4 6-1,5,R128,,16.0,4.0,111.0,59.0,45.0,30.0,19.0,3.0,6.0,2.0,7.0,116.0,63.0,43.0,24.0,18.0,11.0,17.0,144.0,405.0,76.0,799.0
2025-520,Roland Garros,Clay,128.0,G,20250526,15.0,H996,,WC,Pierre-Hugues Herbert,R,188.0,FRA,34.19,BM95,,,Benjamin Bonzi,R,183.0,FRA,28.961,7-5 3-6 4-6 7-5 6-2,5,R128,,11.0,17.0,146.0,90.0,68.0,24.0,26.0,3.0,8.0,3.0,3.0,155.0,117.0,78.0,19.0,25.0,8.0,14.0,147.0,399.0,60.0,943.0
2025-520,Roland Garros,Clay,128.0,G,20250526,16.0,MC65,,,Gael Monfils,R,193.0,FRA,38.732,DA31,,,Hugo Dellien,R,180.0,BOL,31.943,4-6 3-6 6-1 7-6(4) 6-1,5,R128,,21.0,4.0,147.0,89.0,66.0,27.0,23.0,11.0,16.0,2.0,1.0,155.0,124.0,73.0,14.0,22.0,14.0,21.0,42.0,1265.0,90.0,656.0
2025-520,Roland Garros,Clay,128.0,G,20250526,17.0,MW02,,,Corentin Moutet,L,180.0,FRA,26.103,T09X,,Q,Clement Tabur,R,173.0,FRA,25.336,6-3 7-6(6) 6-3,5,R128,,3.0,6.0,109.0,54.0,40.0,31.0,14.0,8.0,10.0,3.0,3.0,111.0,71.0,40.0,24.0,16.0,5.0,11.0,73.0,812.0,280.0,196.0
2025-520,Roland Garros,Clay,128.0,G,20250526,18.0,R0GO,,Q,Henrique Rocha,R,180.0,POR,21.136,BG23,,Q,Nikoloz Basilashvili,R,185.0,GEO,33.254,7-6(0) 2-6 7-6(9) 2-6 6-2,5,R128,,13.0,5.0,159.0,93.0,67.0,35.0,24.0,6.0,11.0,5.0,10.0,182.0,94.0,76.0,39.0,24.0,12.0,15.0,200.0,278.0,133.0,449.0
2025-520,Roland Garros,Clay,128.0,G,20250526,19.0,S0H2,,LL,Alexander Shevchenko,R,188.0,KAZ,24.487,L987,,,Dusan Lajovic,R,183.0,SRB,34.905,6-2 6-4 7-6(4),5,R128,,3.0,3.0,100.0,67.0,51.0,15.0,15.0,6.0,8.0,3.0,1.0,100.0,69.0,41.0,18.0,15.0,3.0,8.0,103.0,580.0,125.0,466.0
2025-520,Roland Garros,Clay,128.0,G,20250526,20.0,W09E,,,Adam Walton,R,183.0,AUS,26.108,MN13,,Q,Maximilian Marterer,L,188.0,GER,29.947,7-6(3) 4-6 6-3 2-6 6-2,5,R128,,11.0,2.0,152.0,101.0,73.0,23.0,24.0,8.0,13.0,6.0,4.0,153.0,112.0,71.0,23.0,23.0,10.0,15.0,91.0,653.0,239.0,233.0
2025-520,Roland Garros,Clay,128.0,G,20250526,21.0,S0AG,1.0,,Jannik Sinner,R,191.0,ITA,23.775,RC91,,,Arthur Rinderknech,R,196.0,FRA,29.843,6-4 6-3 7-5,5,R128,,4.0,0.0,89.0,60.0,45.0,20.0,16.0,5.0,7.0,7.0,2.0,88.0,52.0,37.0,15.0,15.0,1.0,6.0,1.0,10380.0,75.0,801.0
2025-520,Roland Garros,Clay,128.0,G,20250526,22.0,A0E2,2.0,,Carlos Alcaraz,R,183.0,ESP,22.059,Z0A1,,Q,Giulio Zeppieri,L,183.0,ITA,23.466,6-3 6-4 6-2,5,R128,,3.0,4.0,86.0,57.0,44.0,17.0,14.0,3.0,3.0,6.0,0.0,85.0,55.0,37.0,11.0,13.0,4.0,8.0,2.0,8850.0,310.0,172.0
2025-520,Roland Garros,Clay,128.0,G,20250526,23.0,AE14,,,Daniel Altmaier,R,188.0,GER,26.702,FB98,4.0,,Taylor Fritz,R,196.0,USA,27.576,7-5 3-6 6-3 6-1,5,R128,,7.0,4.0,112.0,62.0,47.0,30.0,18.0,4.0,5.0,14.0,0.0,110.0,58.0,46.0,25.0,19.0,3.0,8.0,66.0,906.0,4.0,4675.0
2025-520,Roland Garros,Clay,128.0,G,20250526,24.0,RH16,7.0,,Casper Ruud,R,183.0,NOR,26.426,R772,,Q,Albert Ramos-Vinolas,L,188.0,ESP,37.355,6-3 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,8.0,3655.0,251.0,224.0
2025-520,Roland Garros,Clay,128.0,G,20250526,25.0,R0DG,10.0,,Holger Rune,R,188.0,DEN,22.075,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.114,6-7(4) 6-4 6-3 6-2,5,R128,,9.0,0.0,135.0,92.0,65.0,25.0,20.0,10.0,11.0,4.0,2.0,117.0,66.0,51.0,22.0,19.0,8.0,13.0,10.0,3440.0,49.0,1064.0
2025-520,Roland Garros,Clay,128.0,G,20250526,26.0,F0F1,14.0,,Arthur Fils,R,185.0,FRA,20.953,J551,,,Nicolas Jarry,R,201.0,CHI,29.624,6-3 6-4 6-7(6) 6-3,5,R128,,8.0,2.0,126.0,83.0,63.0,29.0,21.0,3.0,3.0,4.0,8.0,162.0,106.0,67.0,29.0,19.0,13.0,16.0,14.0,2845.0,149.0,390.0
2025-520,Roland Garros,Clay,128.0,G,20250526,27.0,D0F6,,,Gabriel Diallo,R,203.0,CAN,23.669,C0AU,18.0,,Francisco Cerundolo,R,185.0,ARG,26.784,7-5 6-3 6-4,5,R128,,4.0,2.0,94.0,59.0,46.0,21.0,16.0,0.0,1.0,4.0,3.0,88.0,56.0,37.0,18.0,15.0,7.0,11.0,54.0,997.0,18.0,2475.0
2025-520,Roland Garros,Clay,128.0,G,20250526,28.0,TE51,20.0,,Stefanos Tsitsipas,R,193.0,GRE,26.787,EA24,,,Tomas Martin Etcheverry,R,196.0,ARG,25.856,7-5 6-3 6-4,5,R128,,12.0,3.0,93.0,53.0,41.0,25.0,16.0,1.0,2.0,8.0,6.0,108.0,58.0,39.0,23.0,15.0,9.0,13.0,20.0,2270.0,53.0,1025.0
2025-520,Roland Garros,Clay,128.0,G,20250526,29.0,HH26,22.0,,Ugo Humbert,L,188.0,FRA,26.916,O483,,,Christopher O'Connell,R,183.0,AUS,30.979,7-5 6-3 7-6(3),5,R128,,8.0,2.0,116.0,64.0,40.0,36.0,17.0,12.0,15.0,4.0,6.0,118.0,69.0,44.0,20.0,16.0,12.0,17.0,21.0,2155.0,82.0,762.0
2025-520,Roland Garros,Clay,128.0,G,20250526,30.0,K0AH,23.0,,Sebastian Korda,R,196.0,USA,24.89,D0FJ,,,Luciano Darderi,R,183.0,ITA,23.277,6-2 4-6 6-3 6-2,5,R128,,7.0,1.0,107.0,68.0,45.0,27.0,18.0,4.0,6.0,5.0,9.0,96.0,54.0,37.0,16.0,17.0,6.0,12.0,23.0,2020.0,45.0,1159.0
2025-520,Roland Garros,Clay,128.0,G,20250526,31.0,KE29,24.0,,Karen Khachanov,R,198.0,RUS,29.013,V832,,,Aleksandar Vukic,R,188.0,AUS,29.136,6-4 6-4 6-4,5,R128,,9.0,1.0,87.0,54.0,42.0,17.0,15.0,2.0,4.0,2.0,3.0,102.0,52.0,38.0,20.0,15.0,7.0,12.0,24.0,1960.0,80.0,783.0
2025-520,Roland Garros,Clay,128.0,G,20250526,32.0,P09Z,25.0,,Alexei Popyrin,R,196.0,AUS,25.807,N732,,,Yoshihito Nishioka,L,170.0,JPN,29.662,7-5 6-4 1-2 RET,5,R128,,10.0,1.0,63.0,41.0,34.0,17.0,12.0,0.0,0.0,1.0,2.0,83.0,48.0,35.0,18.0,13.0,6.0,8.0,25.0,1950.0,77.0,794.0
2025-520,Roland Garros,Clay,128.0,G,20250526,33.0,DH50,26.0,,Alejandro Davidovich Fokina,R,180.0,ESP,25.974,L0CX,,Q,Pablo Llamas Ruiz,R,188.0,ESP,22.617,6-3 6-2 6-7(4) 6-3,5,R128,,2.0,4.0,129.0,99.0,68.0,16.0,20.0,8.0,11.0,2.0,2.0,128.0,95.0,53.0,18.0,18.0,12.0,19.0,29.0,1770.0,872.0,22.0
2025-520,Roland Garros,Clay,128.0,G,20250526,34.0,SU55,27.0,,Denis Shapovalov,L,185.0,CAN,26.114,MO44,,,Pedro Martinez,R,185.0,ESP,28.082,6-2 6-0 6-3,5,R128,,8.0,7.0,71.0,44.0,32.0,12.0,12.0,2.0,4.0,0.0,4.0,67.0,45.0,24.0,4.0,11.0,3.0,11.0,31.0,1701.0,48.0,1070.0
2025-520,Roland Garros,Clay,128.0,G,20250526,35.0,F0BY,,,Jacob Fearnley,R,183.0,GBR,23.863,W367,,WC,Stan Wawrinka,R,183.0,SUI,40.162,7-6(6) 6-3 6-2,5,R128,,9.0,6.0,81.0,50.0,50.0,14.0,15.0,3.0,5.0,5.0,2.0,86.0,47.0,29.0,23.0,14.0,2.0,7.0,55.0,991.0,138.0,432.0
2025-520,Roland Garros,Clay,128.0,G,20250526,36.0,G628,,WC,Richard Gasquet,R,183.0,FRA,38.938,A0GC,,WC,Terence Atmane,L,193.0,FRA,23.376,6-2 2-6 6-3 6-0,5,R128,,,,,,,,,,,,,,,,,,,,166.0,339.0,121.0,477.0
2025-520,Roland Garros,Clay,128.0,G,20250526,37.0,G09O,,,Hugo Gaston,L,173.0,FRA,24.663,BV16,,Q,Ugo Blanchet,R,175.0,FRA,26.387,2-6 6-0 2-6 6-3 6-4,5,R128,,1.0,4.0,145.0,94.0,59.0,24.0,20.0,11.0,17.0,9.0,3.0,124.0,65.0,39.0,29.0,21.0,5.0,13.0,83.0,753.0,193.0,289.0
2025-520,Roland Garros,Clay,128.0,G,20250526,38.0,GJ37,,,Tallon Griekspoor,R,188.0,NED,28.898,GC88,,,Marcos Giron,R,180.0,USA,31.838,4-6 6-3 6-4 7-5,5,R128,,8.0,2.0,108.0,75.0,63.0,19.0,21.0,0.0,2.0,11.0,2.0,136.0,80.0,56.0,27.0,20.0,9.0,13.0,35.0,1485.0,43.0,1265.0
2025-520,Roland Garros,Clay,128.0,G,20250526,39.0,KI95,,,Miomir Kecmanovic,R,183.0,SRB,25.736,B0BI,,,Sebastian Baez,R,170.0,ARG,24.408,6-7(3) 6-7(4) 6-4 6-2 6-2,5,R128,,6.0,2.0,163.0,91.0,61.0,38.0,25.0,8.0,13.0,8.0,6.0,189.0,135.0,78.0,23.0,25.0,17.0,27.0,46.0,1146.0,38.0,1410.0
2025-520,Roland Garros,Clay,128.0,G,20250526,40.0,L0BV,,,Jiri Lehecka,R,185.0,CZE,23.546,TC61,,,Jordan Thompson,R,183.0,AUS,31.099,6-4 6-2 6-1,5,R128,,8.0,3.0,78.0,49.0,38.0,14.0,13.0,3.0,5.0,3.0,1.0,78.0,42.0,23.0,17.0,12.0,10.0,17.0,34.0,1505.0,40.0,1375.0
2025-520,Roland Garros,Clay,128.0,G,20250526,41.0,M0JZ,,Q,Filip Misolic,R,180.0,AUT,23.797,Y09V,,,Yunchaokete Bu,R,185.0,CHN,23.348,5-7 7-6(3) 7-6(4) 6-1,5,R128,,9.0,4.0,166.0,111.0,80.0,31.0,22.0,13.0,15.0,12.0,1.0,129.0,71.0,57.0,32.0,21.0,5.0,8.0,153.0,374.0,70.0,874.0
2025-520,Roland Garros,Clay,128.0,G,20250526,42.0,MU94,,,Jaume Munar,R,183.0,ESP,28.057,U182,,,Camilo Ugo Carabelli,R,185.0,ARG,25.941,6-4 6-1 7-5,5,R128,,3.0,4.0,88.0,49.0,40.0,21.0,14.0,3.0,4.0,3.0,5.0,107.0,56.0,32.0,25.0,15.0,8.0,14.0,57.0,962.0,51.0,1040.0
2025-520,Roland Garros,Clay,128.0,G,20250526,43.0,O513,,,Sebastian Ofner,R,191.0,AUT,29.038,SL28,,,Jan-Lennard Struff,R,193.0,GER,35.086,7-6(5) 6-3 6-7(5) 6-2,5,R128,,22.0,3.0,145.0,84.0,65.0,35.0,20.0,11.0,11.0,14.0,6.0,133.0,86.0,69.0,18.0,21.0,5.0,9.0,108.0,533.0,87.0,690.0
2025-520,Roland Garros,Clay,128.0,G,20250526,44.0,TE30,,,Alejandro Tabilo,L,188.0,CHI,27.981,C0H0,,WC,Arthur Cazaux,R,183.0,FRA,22.757,5-7 6-3 6-2 1-6 6-3,5,R128,,5.0,2.0,154.0,91.0,59.0,37.0,23.0,10.0,14.0,11.0,5.0,120.0,68.0,49.0,27.0,22.0,4.0,9.0,61.0,940.0,113.0,508.0
2025-520,Roland Garros,Clay,128.0,G,20250526,45.0,M0EJ,8.0,,Lorenzo Musetti,R,185.0,ITA,23.231,H997,,Q,Yannick Hanfmann,R,193.0,GER,33.533,7-5 6-2 6-0,5,R128,,5.0,1.0,70.0,46.0,38.0,15.0,13.0,0.0,0.0,0.0,3.0,99.0,62.0,31.0,20.0,13.0,7.0,13.0,7.0,3860.0,142.0,410.0
2025-520,Roland Garros,Clay,128.0,G,20250526,46.0,PL56,12.0,,Tommy Paul,R,185.0,USA,28.025,M0K4,,LL,Elmer Moller,R,183.0,DEN,21.881,6-7(5) 6-2 6-3 6-1,5,R128,,5.0,4.0,126.0,77.0,49.0,28.0,18.0,5.0,9.0,4.0,7.0,121.0,73.0,42.0,21.0,18.0,11.0,21.0,12.0,3210.0,112.0,511.0
2025-520,Roland Garros,Clay,128.0,G,20250526,47.0,S0S1,13.0,,Ben Shelton,L,193.0,USA,22.628,SU87,,,Lorenzo Sonego,R,191.0,ITA,30.042,6-4 4-6 3-6 6-2 6-3,5,R128,,15.0,5.0,140.0,103.0,72.0,20.0,23.0,6.0,10.0,3.0,4.0,126.0,85.0,56.0,21.0,23.0,3.0,9.0,13.0,2980.0,44.0,1205.0
2025-520,Roland Garros,Clay,128.0,G,20250526,48.0,TD51,15.0,,Frances Tiafoe,R,188.0,USA,27.346,SX50,,,Roman Safiullin,R,185.0,RUS,27.8,6-4 7-5 6-4,5,R128,,9.0,1.0,99.0,59.0,45.0,25.0,16.0,6.0,7.0,20.0,2.0,93.0,53.0,44.0,25.0,16.0,8.0,12.0,16.0,2665.0,72.0,816.0
2025-520,Roland Garros,Clay,128.0,G,20250526,49.0,HB64,,,Quentin Halys,R,191.0,FRA,28.58,M0FH,21.0,,Tomas Machac,R,183.0,CZE,24.616,7-6(4) 4-1,5,R128,,8.0,1.0,46.0,25.0,20.0,15.0,8.0,2.0,2.0,5.0,3.0,57.0,41.0,26.0,8.0,9.0,0.0,2.0,52.0,1039.0,22.0,2110.0
2025-520,Roland Garros,Clay,128.0,G,20250526,50.0,N0BS,,,Mariano Navone,R,178.0,ARG,24.241,N0AE,28.0,,Brandon Nakashima,R,188.0,USA,23.811,7-6(2) 4-6 6-1 6-2,5,R128,,5.0,2.0,138.0,94.0,64.0,18.0,19.0,12.0,18.0,3.0,2.0,124.0,72.0,38.0,24.0,18.0,8.0,17.0,97.0,620.0,32.0,1690.0
2025-520,Roland Garros,Clay,128.0,G,20250526,51.0,M0GZ,31.0,,Giovanni Mpetshi Perricard,R,203.0,FRA,21.884,BU13,,,Zizou Bergs,R,185.0,BEL,25.979,4-6 6-3 7-6(5) 6-4,5,R128,,12.0,5.0,127.0,78.0,59.0,27.0,21.0,8.0,11.0,8.0,8.0,138.0,78.0,54.0,34.0,20.0,8.0,12.0,37.0,1414.0,50.0,1051.0
2025-520,Roland Garros,Clay,128.0,G,20250526,52.0,C0C8,,Q,Juan Manuel Cerundolo,L,183.0,ARG,23.526,M0QI,32.0,,Alex Michelsen,R,193.0,USA,20.75,6-3 6-2 6-4,5,R128,,1.0,3.0,79.0,35.0,29.0,25.0,14.0,1.0,3.0,2.0,3.0,89.0,66.0,38.0,6.0,13.0,8.0,14.0,109.0,530.0,33.0,1550.0
