tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-404,Indian Wells Masters,Hard,96,M,20260304,6,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.511,AE14,,,Daniel Altmaier,R,188.0,GER,27.477,6-3 1-0 RET,3,R128,61.0,7.0,2.0,32.0,18.0,16.0,8.0,5.0,0.0,0.0,6.0,2.0,51.0,33.0,19.0,8.0,5.0,4.0,6.0,58.0,875.0,55.0,921.0
2026-404,Indian Wells Masters,Hard,96,M,20260304,5,GC88,,,Marcos Giron,R,180.0,USA,32.613,N0BS,,,Mariano Navone,R,178.0,ARG,25.016,4-6 7-5 6-3,3,R128,140.0,5.0,2.0,86.0,61.0,44.0,13.0,15.0,3.0,6.0,4.0,5.0,93.0,69.0,49.0,7.0,16.0,6.0,11.0,69.0,780.0,79.0,725.0
2026-404,Indian Wells Masters,Hard,96,M,20260304,2,W09E,,,Adam Walton,R,183.0,AUS,26.88,HB64,,,Quentin Halys,R,191.0,FRA,29.352,6-3 6-3,3,R128,77.0,12.0,1.0,64.0,42.0,34.0,9.0,9.0,5.0,5.0,7.0,1.0,45.0,25.0,19.0,10.0,9.0,1.0,4.0,91.0,650.0,102.0,600.0
2026-404,Indian Wells Masters,Hard,96,M,20260304,1,U182,,,Camilo Ugo Carabelli,R,185.0,ARG,26.713,D0DT,,,Martin Damm,L,203.0,USA,23.09,7-6(5) 6-3,3,R128,110.0,8.0,5.0,83.0,50.0,42.0,17.0,11.0,5.0,5.0,9.0,2.0,70.0,43.0,31.0,16.0,10.0,4.0,5.0,67.0,790.0,129.0,477.0
2026-404,Indian Wells Masters,Hard,96,M,20260304,4,BU13,,,Zizou Bergs,R,185.0,BEL,26.754,SL28,,,Jan Lennard Struff,R,193.0,GER,35.86,6-3 6-4,3,R128,73.0,5.0,2.0,53.0,31.0,27.0,14.0,10.0,0.0,0.0,5.0,4.0,64.0,39.0,31.0,10.0,9.0,8.0,10.0,47.0,1030.0,80.0,719.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,22,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.641,D923,,,Damir Dzumhur,R,175.0,BIH,33.793,6-3 6-3,3,R128,83.0,6.0,5.0,53.0,33.0,28.0,8.0,9.0,1.0,2.0,1.0,2.0,63.0,43.0,25.0,7.0,9.0,6.0,10.0,87.0,662.0,64.0,840.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,8,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.444,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.758,7-6(5) 6-4,3,R128,133.0,10.0,1.0,75.0,50.0,38.0,15.0,11.0,1.0,1.0,8.0,2.0,83.0,53.0,38.0,16.0,11.0,6.0,7.0,38.0,1175.0,94.0,640.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,7,B0CD,,,Jenson Brooksby,R,193.0,USA,25.355,P09Z,,,Alexei Popyrin,R,196.0,AUS,26.582,6-3 6-4,3,R128,91.0,2.0,1.0,62.0,47.0,34.0,11.0,10.0,2.0,2.0,8.0,0.0,64.0,47.0,30.0,8.0,9.0,3.0,5.0,41.0,1135.0,45.0,1050.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,11,MC65,,,Gael Monfils,R,193.0,FRA,39.507,GK06,,,Alexis Galarneau,R,180.0,CAN,27.009,6-3 6-4,3,R128,82.0,6.0,1.0,62.0,44.0,32.0,9.0,10.0,2.0,4.0,1.0,6.0,60.0,35.0,19.0,11.0,9.0,4.0,8.0,148.0,410.0,219.0,265.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,12,BK40,,,Matteo Berrettini,R,196.0,ITA,29.895,ME82,,,Adrian Mannarino,L,180.0,FRA,37.681,4-6 7-5 7-5,3,R128,168.0,14.0,3.0,100.0,69.0,51.0,16.0,17.0,7.0,10.0,6.0,2.0,113.0,73.0,51.0,18.0,17.0,5.0,9.0,66.0,820.0,48.0,1025.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,10,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.422,D994,,,James Duckworth,R,183.0,AUS,34.119,6-2 6-4,3,R128,91.0,3.0,5.0,67.0,41.0,34.0,11.0,9.0,7.0,7.0,4.0,0.0,64.0,39.0,24.0,13.0,9.0,8.0,11.0,109.0,569.0,83.0,691.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,9,F724,,,Marton Fucsovics,R,188.0,HUN,34.07,O483,,,Christopher O'Connell,R,183.0,AUS,31.754,7-5 6-3,3,R128,90.0,5.0,0.0,54.0,40.0,33.0,9.0,11.0,0.0,1.0,5.0,1.0,67.0,36.0,24.0,15.0,10.0,1.0,4.0,56.0,916.0,127.0,493.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,14,F0FV,,,Joao Fonseca,R,188.0,BRA,19.537,C0JP,,,Raphael Collignon,R,191.0,BEL,24.14,7-6(2) 6-4,3,R128,102.0,3.0,0.0,64.0,46.0,34.0,13.0,11.0,0.0,1.0,5.0,4.0,77.0,50.0,34.0,12.0,11.0,5.0,7.0,35.0,1240.0,77.0,733.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,21,D875,,,Grigor Dimitrov,R,191.0,BUL,34.806,A0GC,,,Terence Atmane,L,193.0,FRA,24.153,6-4 5-7 6-4,3,R128,145.0,3.0,2.0,94.0,58.0,43.0,17.0,16.0,2.0,6.0,10.0,8.0,117.0,63.0,46.0,21.0,16.0,11.0,16.0,42.0,1105.0,52.0,958.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,15,S0K7,,,Zachary Svajda,R,175.0,USA,23.264,C977,,,Marin Cilic,R,198.0,CRO,37.432,7-6(5) 6-4,3,R128,106.0,5.0,1.0,78.0,47.0,40.0,15.0,11.0,5.0,6.0,17.0,1.0,67.0,43.0,38.0,8.0,11.0,3.0,5.0,99.0,614.0,51.0,990.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,16,SU55,,,Denis Shapovalov,L,185.0,CAN,26.888,TE51,,,Stefanos Tsitsipas,R,193.0,GRE,27.562,6-2 3-6 6-4,3,R128,106.0,3.0,2.0,67.0,45.0,35.0,12.0,13.0,1.0,3.0,0.0,3.0,84.0,49.0,33.0,16.0,14.0,6.0,10.0,39.0,1160.0,43.0,1085.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,17,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,25.262,SY67,,,Sho Shimabukuro,R,180.0,JPN,28.597,6-4 3-6 6-2,3,R128,130.0,8.0,0.0,91.0,48.0,35.0,24.0,13.0,4.0,5.0,6.0,10.0,91.0,46.0,33.0,23.0,14.0,4.0,7.0,88.0,659.0,113.0,554.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,18,MQ75,,,Kamil Majchrzak,R,183.0,POL,30.141,M0GZ,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.658,6-3 1-6 7-5,3,R128,106.0,6.0,1.0,75.0,52.0,39.0,11.0,14.0,0.0,3.0,11.0,7.0,90.0,63.0,48.0,7.0,14.0,4.0,7.0,57.0,895.0,54.0,930.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,19,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.518,HB71,,,Hubert Hurkacz,R,196.0,POL,29.062,7-6(6) 7-6(4),3,R128,111.0,9.0,4.0,82.0,56.0,44.0,15.0,12.0,2.0,3.0,10.0,5.0,85.0,58.0,43.0,13.0,12.0,2.0,3.0,72.0,771.0,71.0,775.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,20,B0BI,,,Sebastian Baez,R,170.0,ARG,25.185,T0AP,,,Chun Hsin Tseng,R,175.0,TPE,24.575,6-3 6-2,3,R128,76.0,0.0,1.0,52.0,40.0,31.0,5.0,8.0,4.0,4.0,0.0,5.0,57.0,40.0,25.0,4.0,9.0,4.0,8.0,53.0,940.0,144.0,414.0
2026-404,Indian Wells Masters,Hard,96,M,20260305,13,P0HW,,,Dino Prizmic,R,188.0,CRO,20.58,S0N0,,,Tristan Schoolkate,R,183.0,AUS,25.018,7-6(5) 3-6 7-5,3,R128,150.0,7.0,4.0,93.0,51.0,42.0,27.0,16.0,1.0,2.0,16.0,1.0,96.0,63.0,55.0,18.0,17.0,4.0,5.0,119.0,541.0,118.0,547.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,32,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.758,J0DZ,,,Rafael Jodar,R,191.0,ESP,19.466,6-1 6-2,3,R128,58.0,4.0,0.0,43.0,30.0,26.0,7.0,8.0,0.0,0.0,3.0,3.0,43.0,26.0,14.0,6.0,7.0,1.0,5.0,40.0,1138.0,103.0,594.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,24,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.739,R0EB,,,Valentin Royer,R,188.0,FRA,24.769,6-4 6-3,3,R128,76.0,1.0,0.0,48.0,38.0,29.0,5.0,9.0,3.0,4.0,4.0,1.0,60.0,40.0,25.0,9.0,10.0,1.0,5.0,111.0,564.0,60.0,872.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,23,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.892,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.409,6-4 6-7(2) 6-4,3,R128,140.0,4.0,2.0,94.0,60.0,47.0,20.0,16.0,8.0,9.0,7.0,3.0,109.0,68.0,46.0,22.0,16.0,1.0,4.0,93.0,645.0,46.0,1040.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,27,BT72,,,Nuno Borges,R,185.0,POR,29.04,N0AM,,,Emilio Nava,R,185.0,USA,24.257,7-6(9) 7-5,3,R128,110.0,3.0,2.0,79.0,49.0,43.0,18.0,12.0,5.0,5.0,12.0,3.0,94.0,61.0,43.0,18.0,12.0,9.0,10.0,49.0,1020.0,75.0,753.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,28,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.304,V812,,,Botic Van De Zandschulp,R,191.0,NED,30.42,7-6(3) 6-7(5) 6-3,3,R128,162.0,12.0,1.0,128.0,88.0,61.0,19.0,17.0,4.0,7.0,4.0,9.0,102.0,65.0,47.0,18.0,16.0,1.0,5.0,70.0,778.0,59.0,873.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,26,KI82,,,Vit Kopriva,R,178.0,CZE,28.723,Z0BZ,,,Michael Zheng,R,188.0,USA,22.105,7-6(1) 7-5,3,R128,129.0,3.0,8.0,83.0,47.0,32.0,16.0,12.0,4.0,8.0,1.0,2.0,99.0,65.0,37.0,12.0,12.0,5.0,10.0,62.0,848.0,145.0,414.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,25,M0QI,,,Alex Michelsen,R,193.0,USA,21.528,M0N7,,,Daniel Merida,R,188.0,ESP,21.44,6-3 6-4,3,R128,69.0,6.0,1.0,55.0,41.0,32.0,9.0,10.0,0.0,1.0,4.0,3.0,56.0,41.0,23.0,9.0,9.0,1.0,4.0,44.0,1085.0,139.0,432.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,34,Z355,4.0,,Alexander Zverev,R,198.0,GER,28.876,BK40,,,Matteo Berrettini,R,196.0,ITA,29.897,6-3 6-4,3,R64,71.0,4.0,1.0,46.0,35.0,31.0,9.0,10.0,0.0,0.0,5.0,2.0,52.0,38.0,29.0,7.0,9.0,3.0,5.0,4.0,4555.0,66.0,820.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,31,MK66,,,Mackenzie Mcdonald,R,178.0,USA,30.888,A0FC,,,Matteo Arnaldi,R,185.0,ITA,25.032,6-0 6-1,3,R128,62.0,2.0,0.0,51.0,27.0,18.0,16.0,7.0,5.0,5.0,2.0,5.0,34.0,14.0,6.0,7.0,6.0,2.0,7.0,126.0,498.0,85.0,665.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,29,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.029,M0IF,,,Francesco Maestrelli,R,196.0,ITA,23.206,7-6(5) 6-4,3,R128,107.0,5.0,2.0,76.0,44.0,32.0,20.0,11.0,4.0,5.0,7.0,2.0,71.0,52.0,40.0,7.0,11.0,6.0,8.0,117.0,547.0,114.0,553.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,30,K0AH,,,Sebastian Korda,R,196.0,USA,25.667,C0DF,,,Francisco Comesana,R,178.0,ARG,25.413,7-5 6-0,3,R128,78.0,0.0,2.0,49.0,29.0,22.0,7.0,9.0,1.0,4.0,1.0,1.0,58.0,35.0,14.0,8.0,9.0,4.0,11.0,37.0,1220.0,82.0,694.0
2026-404,Indian Wells Masters,Hard,96,M,20260306,33,T0HA,25.0,,Learner Tien,L,180.0,USA,20.257,W09E,,,Adam Walton,R,183.0,AUS,26.886,7-6(3) 7-6(8),3,R64,104.0,9.0,4.0,82.0,46.0,36.0,23.0,12.0,2.0,3.0,11.0,0.0,92.0,67.0,47.0,13.0,12.0,4.0,5.0,27.0,1685.0,91.0,650.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,45,PL56,23.0,,Tommy Paul,R,185.0,USA,28.805,BU13,,,Zizou Bergs,R,185.0,BEL,26.76,6-1 6-2,3,R64,68.0,1.0,1.0,39.0,22.0,17.0,13.0,7.0,3.0,3.0,3.0,4.0,57.0,26.0,15.0,11.0,8.0,4.0,9.0,24.0,1815.0,47.0,1030.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,44,M0NI,12.0,,Jakub Mensik,R,196.0,CZE,20.512,GC88,,,Marcos Giron,R,180.0,USA,32.619,7-5 7-6(4),3,R64,104.0,12.0,3.0,88.0,54.0,41.0,15.0,12.0,9.0,10.0,2.0,2.0,69.0,44.0,32.0,13.0,12.0,1.0,3.0,12.0,2650.0,69.0,780.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,43,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.556,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.428,6-1 6-1,3,R64,64.0,2.0,2.0,38.0,26.0,21.0,9.0,7.0,1.0,1.0,1.0,4.0,56.0,38.0,17.0,9.0,7.0,7.0,12.0,2.0,10400.0,109.0,569.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,37,AG37,9.0,,Felix Auger Aliassime,R,193.0,CAN,25.577,MC65,,,Gael Monfils,R,193.0,FRA,39.513,6-7(5) 6-3 6-4,3,R64,136.0,14.0,4.0,98.0,64.0,52.0,20.0,16.0,2.0,2.0,12.0,5.0,91.0,65.0,48.0,17.0,15.0,3.0,5.0,9.0,3950.0,148.0,410.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,38,S0S1,8.0,,Ben Shelton,L,193.0,USA,23.409,O522,,,Reilly Opelka,R,211.0,USA,28.523,6-7(3) 7-6(4) 6-3,3,R64,132.0,11.0,6.0,98.0,60.0,52.0,26.0,17.0,0.0,0.0,23.0,5.0,103.0,70.0,54.0,20.0,16.0,2.0,3.0,8.0,4010.0,68.0,786.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,39,TD51,21.0,,Frances Tiafoe,R,188.0,USA,28.126,B0CD,,,Jenson Brooksby,R,193.0,USA,25.361,6-4 6-2,3,R64,83.0,6.0,1.0,53.0,30.0,27.0,11.0,9.0,2.0,3.0,6.0,1.0,60.0,36.0,26.0,6.0,9.0,3.0,7.0,22.0,1870.0,41.0,1135.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,40,N0AE,28.0,,Brandon Nakashima,R,188.0,USA,24.591,U182,,,Camilo Ugo Carabelli,R,185.0,ARG,26.721,6-3 6-4,3,R64,73.0,13.0,0.0,49.0,38.0,33.0,7.0,10.0,0.0,0.0,3.0,1.0,50.0,36.0,26.0,7.0,9.0,5.0,7.0,30.0,1535.0,67.0,790.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,41,F0F1,30.0,,Arthur Fils,R,185.0,FRA,21.733,P0HW,,,Dino Prizmic,R,188.0,CRO,20.586,6-2 3-2 RET,3,R64,65.0,1.0,1.0,36.0,21.0,15.0,11.0,6.0,3.0,3.0,0.0,5.0,44.0,21.0,13.0,11.0,7.0,4.0,7.0,32.0,1440.0,119.0,541.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,42,DH50,18.0,,Alejandro Davidovich Fokina,R,180.0,ESP,27.753,S0K7,,,Zachary Svajda,R,175.0,USA,23.269,7-6(0) 6-2,3,R64,79.0,8.0,1.0,63.0,42.0,33.0,11.0,10.0,5.0,7.0,10.0,3.0,58.0,37.0,23.0,9.0,10.0,4.0,8.0,19.0,2190.0,99.0,614.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,36,C0E9,15.0,,Flavio Cobolli,R,183.0,ITA,23.836,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.516,3-6 6-3 6-4,3,R64,117.0,13.0,8.0,84.0,43.0,33.0,21.0,14.0,2.0,4.0,1.0,2.0,86.0,45.0,33.0,20.0,14.0,9.0,12.0,15.0,2480.0,58.0,875.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,35,F724,,,Marton Fucsovics,R,188.0,HUN,34.075,M0EJ,5,,Lorenzo Musetti,R,185.0,ITA,24.011,7-5 6-1,3,R64,88.0,4.0,2.0,58.0,36.0,29.0,12.0,10.0,1.0,2.0,1.0,2.0,65.0,41.0,27.0,7.0,9.0,7.0,11.0,56.0,916.0,5.0,4405.0
2026-404,Indian Wells Masters,Hard,96,M,20260307,46,SU55,,,Denis Shapovalov,L,185.0,CAN,26.894,EA24,29,,Tomas Martin Etcheverry,R,196.0,ARG,26.637,6-3 2-6 7-6(5),3,R64,158.0,14.0,9.0,99.0,64.0,46.0,15.0,15.0,3.0,6.0,4.0,0.0,102.0,65.0,42.0,20.0,14.0,8.0,10.0,39.0,1160.0,31.0,1445.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,63,BK92,10.0,,Alexander Bublik,R,196.0,KAZ,28.723,KI82,,,Vit Kopriva,R,178.0,CZE,28.728,3-6 7-6(3) 6-2,3,R64,125.0,10.0,1.0,79.0,51.0,39.0,19.0,14.0,2.0,4.0,8.0,8.0,113.0,71.0,43.0,22.0,15.0,8.0,11.0,10.0,3405.0,62.0,848.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,61,N771,27.0,,Cameron Norrie,L,188.0,GBR,30.541,MK66,,,Mackenzie Mcdonald,R,178.0,USA,30.894,6-2 6-3,3,R64,81.0,9.0,2.0,57.0,36.0,29.0,11.0,9.0,5.0,6.0,2.0,2.0,61.0,39.0,23.0,7.0,8.0,3.0,7.0,29.0,1603.0,126.0,498.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,62,M0QI,,,Alex Michelsen,R,193.0,USA,21.533,HH26,32,,Ugo Humbert,L,188.0,FRA,27.699,7-5 6-7(5) 7-6(6),3,R64,166.0,6.0,3.0,117.0,76.0,59.0,24.0,18.0,2.0,3.0,12.0,4.0,112.0,77.0,63.0,15.0,18.0,4.0,6.0,44.0,1085.0,34.0,1285.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,65,Z355,4.0,,Alexander Zverev,R,198.0,GER,28.882,N0AE,28,,Brandon Nakashima,R,188.0,USA,24.594,7-6(2) 5-7 6-4,3,R32,151.0,15.0,2.0,101.0,77.0,62.0,11.0,17.0,4.0,5.0,17.0,2.0,105.0,77.0,62.0,11.0,17.0,3.0,4.0,4.0,4555.0,30.0,1535.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,55,D643,3.0,,Novak Djokovic,R,188.0,SRB,38.795,MQ75,,,Kamil Majchrzak,R,183.0,POL,30.149,4-6 6-1 6-2,3,R64,132.0,5.0,5.0,81.0,54.0,42.0,12.0,13.0,3.0,5.0,3.0,1.0,99.0,62.0,39.0,14.0,12.0,11.0,16.0,3.0,5280.0,57.0,895.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,58,DH58,6.0,,Alex De Minaur,R,183.0,AUS,27.054,K0AH,,,Sebastian Korda,R,196.0,USA,25.673,4-6 6-4 6-4,3,R64,140.0,8.0,4.0,101.0,59.0,37.0,27.0,15.0,5.0,7.0,6.0,3.0,91.0,54.0,39.0,17.0,15.0,4.0,7.0,6.0,4235.0,37.0,1220.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,57,B0BI,,,Sebastian Baez,R,170.0,ARG,25.191,L0BV,22,,Jiri Lehecka,R,185.0,CZE,24.329,6-4 6-1,3,R64,71.0,0.0,2.0,51.0,36.0,25.0,9.0,8.0,3.0,4.0,2.0,0.0,50.0,34.0,18.0,6.0,9.0,2.0,7.0,53.0,940.0,23.0,1850.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,53,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.524,MW02,31,,Corentin Moutet,L,180.0,FRA,26.886,6-1 6-4,3,R64,100.0,2.0,0.0,69.0,42.0,30.0,14.0,9.0,3.0,3.0,4.0,5.0,53.0,36.0,25.0,4.0,8.0,3.0,6.0,72.0,771.0,33.0,1383.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,54,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.452,RE44,17,,Andrey Rublev,R,188.0,RUS,28.381,6-7(4) 7-6(1) 6-3,3,R64,172.0,12.0,6.0,120.0,82.0,64.0,13.0,17.0,2.0,5.0,6.0,3.0,106.0,64.0,44.0,24.0,16.0,3.0,7.0,38.0,1175.0,17.0,2400.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,52,RC91,26.0,,Arthur Rinderknech,R,196.0,FRA,30.626,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.309,W/O,3,R64,108.0,2.0,3.0,67.0,50.0,38.0,7.0,11.0,3.0,6.0,3.0,4.0,77.0,50.0,30.0,13.0,11.0,4.0,8.0,28.0,1617.0,70.0,778.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,51,C0AU,19.0,,Francisco Cerundolo,R,185.0,ARG,27.567,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.744,6-4 5-7 7-6(5),3,R64,149.0,6.0,8.0,115.0,70.0,51.0,21.0,17.0,9.0,13.0,4.0,0.0,109.0,88.0,57.0,8.0,17.0,7.0,11.0,20.0,2170.0,111.0,564.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,49,D0CO,14.0,,Jack Draper,L,193.0,GBR,24.208,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.897,3-6 6-3 6-2,3,R64,105.0,9.0,2.0,70.0,40.0,35.0,17.0,13.0,6.0,7.0,1.0,1.0,73.0,59.0,39.0,6.0,13.0,4.0,7.0,14.0,2510.0,93.0,645.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,50,F0FV,,,Joao Fonseca,R,188.0,BRA,19.546,KE29,16,,Karen Khachanov,R,198.0,RUS,29.796,4-6 7-6(7) 6-4,3,R64,135.0,11.0,3.0,93.0,66.0,53.0,13.0,16.0,4.0,7.0,12.0,3.0,97.0,59.0,44.0,22.0,16.0,1.0,4.0,35.0,1240.0,16.0,2450.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,47,VA25,24.0,,Valentin Vacherot,R,193.0,MON,27.307,BT72,,,Nuno Borges,R,185.0,POR,29.046,7-5 7-5,3,R64,94.0,17.0,4.0,65.0,47.0,37.0,11.0,12.0,2.0,3.0,6.0,3.0,83.0,58.0,40.0,11.0,12.0,8.0,11.0,26.0,1691.0,49.0,1020.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,48,RH16,13.0,,Casper Ruud,R,183.0,NOR,27.209,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,25.27,6-1 7-6(4),3,R64,86.0,5.0,0.0,62.0,39.0,26.0,20.0,10.0,3.0,3.0,9.0,2.0,56.0,36.0,23.0,11.0,9.0,4.0,6.0,13.0,2625.0,88.0,659.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,66,T0HA,25.0,,Learner Tien,L,180.0,USA,20.263,S0S1,8,,Ben Shelton,L,193.0,USA,23.411,7-6(3) 4-6 6-3,3,R32,129.0,15.0,10.0,106.0,71.0,58.0,18.0,16.0,5.0,6.0,8.0,3.0,100.0,63.0,45.0,23.0,15.0,7.0,8.0,27.0,1685.0,8.0,4010.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,64,MM58,11.0,,Daniil Medvedev,R,198.0,RUS,30.07,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.764,6-4 6-2,3,R64,70.0,6.0,1.0,51.0,43.0,31.0,5.0,9.0,0.0,0.0,3.0,0.0,57.0,38.0,28.0,4.0,9.0,5.0,8.0,11.0,3360.0,40.0,1138.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,60,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.035,D0FJ,20,,Luciano Darderi,R,183.0,ITA,24.06,4-6 6-2 6-4,3,R64,128.0,11.0,5.0,77.0,39.0,31.0,23.0,14.0,2.0,4.0,5.0,2.0,94.0,55.0,35.0,21.0,14.0,5.0,9.0,117.0,547.0,21.0,2104.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,59,FB98,7.0,,Taylor Fritz,R,196.0,USA,28.359,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.646,6-3 6-7(8) 6-1,3,R64,133.0,20.0,1.0,95.0,68.0,54.0,15.0,15.0,3.0,4.0,5.0,6.0,99.0,65.0,44.0,15.0,13.0,5.0,9.0,7.0,4220.0,87.0,662.0
2026-404,Indian Wells Masters,Hard,96,M,20260308,56,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.842,D875,,,Grigor Dimitrov,R,191.0,BUL,34.812,6-2 6-3,3,R64,66.0,6.0,2.0,49.0,35.0,27.0,10.0,9.0,1.0,1.0,1.0,5.0,48.0,29.0,22.0,5.0,8.0,1.0,4.0,1.0,13550.0,42.0,1105.0
2026-404,Indian Wells Masters,Hard,96,M,20260309,69,F0FV,,,Joao Fonseca,R,188.0,BRA,19.548,PL56,23,,Tommy Paul,R,185.0,USA,28.81,6-2 6-3,3,R32,82.0,2.0,0.0,50.0,33.0,24.0,11.0,9.0,0.0,1.0,2.0,2.0,58.0,39.0,23.0,6.0,8.0,6.0,10.0,35.0,1240.0,24.0,1815.0
2026-404,Indian Wells Masters,Hard,96,M,20260309,76,D0CO,14.0,,Jack Draper,L,193.0,GBR,24.214,C0AU,19,,Francisco Cerundolo,R,185.0,ARG,27.573,6-1 7-5,3,R32,78.0,4.0,4.0,51.0,34.0,27.0,7.0,9.0,2.0,4.0,1.0,3.0,66.0,39.0,21.0,13.0,10.0,8.0,14.0,14.0,2510.0,20.0,2170.0
2026-404,Indian Wells Masters,Hard,96,M,20260309,75,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.04,BK92,10,,Alexander Bublik,R,196.0,KAZ,28.728,6-7(3) 7-6(3) 6-3,3,R32,155.0,8.0,3.0,115.0,73.0,56.0,24.0,17.0,0.0,0.0,19.0,5.0,121.0,80.0,62.0,18.0,16.0,6.0,7.0,117.0,547.0,10.0,3405.0
